No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
3282,9.57E-06,6.66E-07,1.18E-05,3.25E-07,1.19E-05,7.00E-07,1.11E-05,5.64E-07,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:14  from:1 to:2 operator:4  ,0
3283,8.44E-05,6.32E-06,2.01E-05,4.56E-07,8.54E-05,6.25E-06,6.33E-05,4.34E-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:4  from:3 to:4 operator:4  from:3 to:6 operator:-1  from:4 to:5 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:9  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
3284,2.60E-05,1.59E-06,2.91E-05,8.00E-07,2.57E-05,1.64E-06,2.69E-05,1.35E-06,0:1 1:1 2:1 ,from:0 to:1 operator:14  from:1 to:2 operator:4  ,0
3285,2.72E-05,3.14E-06,4.24E-05,2.29E-06,4.03E-05,3.75E-06,3.67E-05,3.06E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3286,2.90E-05,2.90E-06,4.05E-05,3.14E-06,3.39E-05,3.38E-06,3.45E-05,3.14E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3287,6.70E-05,1.11E-05,5.28E-05,2.28E-06,8.14E-05,1.14E-05,6.71E-05,8.24E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3288,3.24E-05,3.12E-06,2.40E-05,9.91E-07,3.15E-05,3.36E-06,2.93E-05,2.49E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3289,1.52E-05,2.51E-06,1.54E-05,9.95E-07,1.45E-05,2.58E-06,1.50E-05,2.03E-06,0:1 1:3 2:3 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:5 operator:3  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
3290,3.27E-05,2.51E-06,2.46E-05,6.63E-07,3.36E-05,2.42E-06,3.03E-05,1.86E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:12  from:1 to:2 operator:4  ,0
3291,2.36E-05,1.33E-06,2.46E-05,3.71E-07,2.38E-05,1.22E-06,2.40E-05,9.74E-07,0:1 1:1 2:1 ,from:0 to:1 operator:5  from:1 to:2 operator:4  ,0
3292,2.30E-05,3.74E-06,2.81E-05,1.20E-06,3.10E-05,4.06E-06,2.74E-05,3.00E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3293,3.50E-05,2.97E-06,1.98E-05,8.71E-07,3.53E-05,2.84E-06,3.00E-05,2.23E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
3294,3.65E-05,3.85E-06,3.27E-05,1.41E-06,3.04E-05,4.22E-06,3.32E-05,3.16E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
3295,0.000183493,8.38E-06,3.01E-05,2.24E-06,0.000183672,8.00E-06,0.000132414,6.20E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3296,2.86E-05,1.43E-06,2.18E-05,4.86E-07,2.98E-05,1.53E-06,2.67E-05,1.15E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
3297,2.74E-05,3.59E-06,2.26E-05,9.55E-07,2.81E-05,3.95E-06,2.60E-05,2.83E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3298,2.96E-05,2.13E-06,3.29E-05,1.44E-06,2.81E-05,2.34E-06,3.02E-05,1.97E-06,0:1 1:1 2:1 ,from:0 to:1 operator:12  from:1 to:2 operator:4  ,0
3299,1.00E-04,1.18E-05,9.08E-05,3.62E-06,7.43E-05,1.01E-05,8.84E-05,8.50E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3300,4.10E-05,6.10E-06,2.15E-05,1.06E-06,4.05E-05,6.37E-06,3.43E-05,4.51E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3301,2.98E-05,4.55E-06,2.51E-05,7.82E-07,3.05E-05,4.32E-06,2.85E-05,3.22E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3302,3.79E-05,1.99E-06,1.88E-05,7.65E-07,3.79E-05,2.02E-06,3.16E-05,1.59E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:-1  ,0
3303,2.55E-05,4.33E-06,2.33E-05,1.92E-06,3.17E-05,4.61E-06,2.68E-05,3.62E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3304,1.11E-05,1.47E-06,1.00E-05,5.89E-07,8.23E-06,1.66E-06,9.80E-06,1.24E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3305,4.01E-05,4.13E-06,1.91E-05,1.03E-06,3.84E-05,3.85E-06,3.25E-05,3.00E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:8  from:1 to:2 operator:4  ,0
3306,5.51E-05,6.26E-06,4.65E-05,1.12E-06,5.45E-05,6.20E-06,5.20E-05,4.52E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:11  ,0
3307,3.10E-05,3.28E-06,1.98E-05,1.23E-06,2.96E-05,3.04E-06,2.68E-05,2.52E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3308,4.43E-05,2.88E-06,3.08E-05,6.00E-07,3.61E-05,2.88E-06,3.71E-05,2.12E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3309,6.01E-05,3.12E-06,2.05E-05,4.72E-07,5.96E-05,3.06E-06,4.67E-05,2.21E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
3310,2.81E-05,3.69E-06,2.73E-05,1.70E-06,2.72E-05,3.09E-06,2.75E-05,2.83E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:14  from:1 to:2 operator:4  ,0
3311,2.65E-05,4.18E-06,1.79E-05,5.31E-07,2.62E-05,4.20E-06,2.35E-05,2.97E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3312,2.43E-05,1.86E-06,2.71E-05,9.48E-07,2.93E-05,1.96E-06,2.69E-05,1.59E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3313,7.86E-05,1.23E-05,7.57E-05,6.69E-06,9.08E-05,1.22E-05,8.17E-05,1.04E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3314,4.32E-05,2.70E-06,2.79E-05,7.16E-07,4.24E-05,2.83E-06,3.78E-05,2.08E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
3315,4.29E-05,4.02E-06,2.56E-05,1.01E-06,4.36E-05,3.35E-06,3.74E-05,2.79E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3316,3.10E-05,1.31E-06,1.84E-05,6.85E-07,2.93E-05,1.33E-06,2.62E-05,1.11E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3317,3.21E-05,3.01E-06,2.34E-05,1.35E-06,3.33E-05,3.17E-06,2.96E-05,2.51E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3318,2.86E-05,2.57E-06,2.50E-05,1.39E-06,2.86E-05,2.82E-06,2.74E-05,2.26E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3319,3.05E-05,2.75E-06,4.12E-05,1.55E-06,3.91E-05,3.23E-06,3.70E-05,2.51E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3320,1.62E-05,1.63E-06,1.56E-05,6.99E-07,1.15E-05,1.58E-06,1.44E-05,1.30E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3321,4.35E-05,4.20E-06,4.29E-05,2.06E-06,4.57E-05,3.47E-06,4.40E-05,3.24E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:9  ,0
3322,3.03E-05,3.20E-06,2.18E-05,6.08E-07,2.93E-05,3.31E-06,2.71E-05,2.37E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3323,7.33E-06,5.54E-07,6.97E-06,1.59E-07,7.33E-06,5.66E-07,7.21E-06,4.26E-07,0:1 1:1 2:1 ,from:0 to:1 operator:2  from:1 to:2 operator:4  ,0
3324,2.36E-05,1.77E-06,1.97E-05,5.49E-07,2.37E-05,1.85E-06,2.23E-05,1.39E-06,0:1 1:1 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:11  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
3325,0.000151679,1.05E-05,3.09E-05,4.27E-06,0.000145361,1.12E-05,0.000109325,8.66E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3326,3.70E-05,2.47E-06,2.52E-05,1.24E-06,3.81E-05,2.30E-06,3.34E-05,2.01E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3327,4.64E-05,3.55E-06,4.83E-05,2.72E-06,3.65E-05,3.39E-06,4.37E-05,3.22E-06,0:1 1:1 2:1 ,from:0 to:1 operator:1  from:1 to:2 operator:4  ,0
3328,3.31E-05,2.59E-06,2.26E-05,8.17E-07,3.37E-05,2.71E-06,2.98E-05,2.04E-06,0:1 1:1 2:2 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:2 operator:-1  ,0
3329,9.97E-05,1.07E-05,0.00010105,4.96E-06,9.46E-05,8.22E-06,9.85E-05,7.96E-06,0:1 1:1 2:2 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:2 operator:-1  ,0
3330,1.35E-05,1.93E-06,1.59E-05,8.48E-07,1.45E-05,1.76E-06,1.46E-05,1.51E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3331,1.44E-05,2.14E-06,1.51E-05,5.83E-07,1.46E-05,2.00E-06,1.47E-05,1.57E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3332,2.49E-05,2.39E-06,3.19E-05,7.24E-07,2.49E-05,2.30E-06,2.72E-05,1.81E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3333,1.73E-05,1.42E-06,1.58E-05,4.81E-07,2.22E-05,1.48E-06,1.84E-05,1.13E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:12  from:1 to:2 operator:4  ,0
3334,3.97E-05,4.36E-06,2.23E-05,2.47E-06,3.79E-05,4.71E-06,3.33E-05,3.85E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3335,5.82E-05,5.18E-06,2.91E-05,8.28E-07,5.87E-05,5.17E-06,4.86E-05,3.73E-06,0:1 1:2 2:4 3:1 4:1 5:2 6:2 7:2 8:4 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:4  from:6 to:8 operator:12  from:7 to:8 operator:12  from:8 to:2 operator:-1  ,0
3336,2.67E-05,2.26E-06,2.25E-05,1.08E-06,2.48E-05,2.31E-06,2.47E-05,1.89E-06,0:1 1:1 2:1 ,from:0 to:1 operator:11  from:1 to:2 operator:4  ,0
3337,1.98E-05,1.08E-06,1.37E-05,3.10E-07,1.96E-05,1.16E-06,1.77E-05,8.51E-07,0:1 1:1 2:1 ,from:0 to:1 operator:5  from:1 to:2 operator:4  ,0
3338,3.12E-05,1.88E-06,2.12E-05,3.50E-07,3.15E-05,1.97E-06,2.80E-05,1.40E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3339,1.35E-05,2.44E-06,1.01E-05,5.14E-07,1.36E-05,2.52E-06,1.24E-05,1.83E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3340,2.43E-05,3.91E-06,2.21E-05,1.49E-06,3.35E-05,4.27E-06,2.66E-05,3.23E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3341,3.77E-05,3.61E-06,2.28E-05,1.24E-06,3.65E-05,3.94E-06,3.23E-05,2.93E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3342,3.70E-05,4.05E-06,2.61E-05,9.94E-07,3.62E-05,3.86E-06,3.31E-05,2.97E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3343,1.16E-05,2.41E-06,1.08E-05,7.70E-07,1.32E-05,2.39E-06,1.19E-05,1.85E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3344,5.34E-05,3.79E-06,5.67E-05,1.22E-06,5.32E-05,3.75E-06,5.45E-05,2.92E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:10  ,0
3345,2.57E-05,2.06E-06,2.46E-05,1.01E-06,2.40E-05,1.91E-06,2.47E-05,1.66E-06,0:1 1:1 2:2 3:1 4:1 5:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:12  from:4 to:5 operator:12  from:5 to:2 operator:-1  ,0
3346,3.43E-05,4.01E-06,1.44E-05,6.68E-07,3.46E-05,4.03E-06,2.78E-05,2.90E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3347,2.03E-05,1.64E-06,1.94E-05,8.96E-07,2.07E-05,1.52E-06,2.01E-05,1.35E-06,0:1 1:1 2:2 ,from:0 to:1 operator:2  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
3348,3.89E-05,5.95E-06,2.65E-05,1.66E-06,4.15E-05,5.18E-06,3.56E-05,4.26E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3349,2.03E-05,1.24E-06,2.57E-05,8.48E-07,2.62E-05,1.32E-06,2.41E-05,1.14E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3350,2.25E-05,3.33E-06,1.66E-05,1.41E-06,2.31E-05,3.70E-06,2.07E-05,2.82E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3351,2.52E-05,3.67E-06,6.14E-05,2.86E-06,6.16E-05,4.91E-06,4.94E-05,3.82E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
3352,1.39E-05,2.81E-06,1.11E-05,4.96E-07,1.39E-05,2.90E-06,1.30E-05,2.07E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3353,2.77E-05,2.74E-06,1.65E-05,3.04E-07,2.78E-05,2.69E-06,2.40E-05,1.91E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3354,1.56E-05,8.25E-07,1.86E-05,3.59E-07,1.79E-05,7.78E-07,1.74E-05,6.54E-07,0:1 1:1 2:1 ,from:0 to:1 operator:2  from:1 to:2 operator:4  ,0
3355,2.86E-05,1.67E-06,2.57E-05,5.88E-07,2.62E-05,1.64E-06,2.69E-05,1.30E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3356,1.69E-05,2.52E-06,1.44E-05,1.01E-06,1.67E-05,2.54E-06,1.60E-05,2.02E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3357,2.21E-05,2.74E-06,2.40E-05,1.25E-06,2.21E-05,2.64E-06,2.27E-05,2.21E-06,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:11  from:4 to:6 operator:-1  from:6 to:7 operator:10  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
3358,5.45E-05,7.32E-06,5.90E-05,4.47E-06,4.96E-05,6.05E-06,5.44E-05,5.95E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3359,3.70E-05,2.89E-06,1.70E-05,9.31E-07,3.67E-05,2.75E-06,3.02E-05,2.19E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3360,1.38E-05,3.65E-06,1.07E-05,5.48E-07,1.39E-05,3.64E-06,1.28E-05,2.61E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3361,1.56E-05,2.18E-06,9.36E-06,6.16E-07,1.57E-05,2.27E-06,1.35E-05,1.69E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:4  ,0
3362,2.86E-05,6.86E-07,2.67E-05,4.46E-07,2.79E-05,7.84E-07,2.77E-05,6.39E-07,0:1 1:1 2:1 ,from:0 to:1 operator:2  from:1 to:2 operator:4  ,0
3363,1.48E-05,1.68E-06,1.07E-05,6.69E-07,1.47E-05,1.63E-06,1.34E-05,1.33E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3364,2.19E-05,2.40E-06,2.89E-05,1.04E-06,3.15E-05,2.26E-06,2.74E-05,1.90E-06,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:11  from:4 to:6 operator:-1  from:6 to:7 operator:10  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
3365,3.39E-05,2.86E-06,3.03E-05,6.49E-07,3.41E-05,2.73E-06,3.27E-05,2.08E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3366,2.91E-05,1.31E-06,2.53E-05,1.11E-06,3.10E-05,1.46E-06,2.85E-05,1.29E-06,0:1 1:1 2:1 ,from:0 to:1 operator:13  from:1 to:2 operator:4  ,0
3367,1.42E-05,1.55E-06,1.07E-05,4.79E-07,1.41E-05,1.68E-06,1.30E-05,1.24E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3368,1.19E-05,1.85E-06,9.30E-06,6.23E-07,1.17E-05,1.81E-06,1.09E-05,1.43E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3369,1.84E-05,1.13E-06,1.64E-05,4.68E-07,1.87E-05,1.08E-06,1.78E-05,8.90E-07,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:10  from:1 to:2 operator:4  ,0
3370,3.08E-05,2.02E-06,3.22E-05,4.82E-07,2.03E-05,1.96E-06,2.77E-05,1.49E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3371,1.98E-05,2.33E-06,2.11E-05,6.95E-07,2.01E-05,2.56E-06,2.04E-05,1.86E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3372,1.06E-05,1.45E-06,1.03E-05,8.35E-07,1.09E-05,1.69E-06,1.06E-05,1.32E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3373,0.000249214,1.28E-05,0.000119731,4.57E-06,0.00019224,1.20E-05,0.000187062,9.80E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3374,1.41E-05,1.73E-06,9.24E-06,2.72E-07,1.39E-05,1.72E-06,1.24E-05,1.24E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3375,2.85E-05,2.66E-06,2.52E-05,1.57E-06,2.87E-05,2.48E-06,2.75E-05,2.24E-06,0:1 1:1 2:1 ,from:0 to:1 operator:10  from:1 to:2 operator:4  ,0
3376,3.19E-05,4.21E-06,2.04E-05,6.73E-07,3.17E-05,4.22E-06,2.80E-05,3.03E-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:4  from:3 to:4 operator:11  from:4 to:6 operator:-1  from:6 to:7 operator:10  from:6 to:8 operator:4  from:7 to:8 operator:14  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
3377,1.34E-05,2.33E-06,1.01E-05,9.97E-07,1.37E-05,2.29E-06,1.24E-05,1.87E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3378,2.47E-05,1.82E-06,2.34E-05,6.57E-07,2.46E-05,1.99E-06,2.42E-05,1.49E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:3  from:1 to:2 operator:4  ,0
3379,1.49E-05,1.84E-06,1.51E-05,7.82E-07,1.45E-05,1.76E-06,1.48E-05,1.46E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3380,2.19E-05,3.17E-06,2.68E-05,1.48E-06,2.30E-05,3.56E-06,2.39E-05,2.73E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:13  from:1 to:2 operator:4  ,0
3381,3.65E-05,5.56E-06,2.50E-05,1.73E-06,3.71E-05,5.61E-06,3.29E-05,4.30E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3382,7.08E-05,1.17E-05,6.22E-05,4.93E-06,7.49E-05,1.17E-05,6.93E-05,9.42E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3383,0.000136673,1.45E-05,9.62E-05,5.15E-06,0.000138998,1.32E-05,0.000123968,1.09E-05,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3384,1.26E-05,2.52E-06,9.30E-06,6.19E-07,1.30E-05,2.65E-06,1.16E-05,1.93E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3385,3.54E-05,5.15E-06,2.86E-05,1.20E-06,3.58E-05,5.27E-06,3.33E-05,3.87E-06,0:1 1:1 2:1 ,from:0 to:1 operator:9  from:1 to:2 operator:4  ,0
3386,3.48E-05,7.79E-06,2.90E-05,1.09E-06,3.33E-05,7.73E-06,3.24E-05,5.54E-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:1 9:1 10:1 11:2 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:4  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:10  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:4  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:2 operator:-1  ,0
3387,1.08E-05,6.86E-07,9.24E-06,5.12E-07,1.08E-05,6.81E-07,1.03E-05,6.26E-07,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3388,3.33E-05,5.36E-06,1.85E-05,9.06E-07,3.17E-05,5.25E-06,2.78E-05,3.84E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3389,2.88E-05,4.55E-06,3.06E-05,3.22E-06,3.22E-05,4.32E-06,3.06E-05,4.03E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3390,3.68E-05,1.79E-06,3.74E-05,1.05E-06,3.52E-05,1.74E-06,3.65E-05,1.53E-06,0:1 1:2 2:2 3:1 4:1 5:2 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:4 operator:8  from:3 to:5 operator:12  from:4 to:5 operator:1  from:5 to:1 operator:-1  from:1 to:2 operator:1  ,0
3391,1.49E-05,9.05E-07,1.55E-05,8.70E-07,1.57E-05,1.37E-06,1.54E-05,1.05E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3392,2.44E-05,1.57E-06,1.63E-05,8.70E-07,2.33E-05,1.43E-06,2.13E-05,1.29E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3393,3.41E-05,3.96E-06,2.79E-05,7.34E-07,2.69E-05,3.88E-06,2.96E-05,2.86E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3394,5.20E-05,5.94E-06,1.60E-05,6.38E-07,5.20E-05,6.01E-06,4.00E-05,4.19E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:1  from:1 to:2 operator:4  ,0
3395,1.39E-05,2.40E-06,9.30E-06,6.30E-07,1.42E-05,2.26E-06,1.25E-05,1.76E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3396,3.46E-05,1.92E-06,3.70E-05,1.65E-06,3.53E-05,1.54E-06,3.56E-05,1.70E-06,0:1 1:1 2:1 ,from:0 to:1 operator:6  from:1 to:2 operator:4  ,0
3397,0.000128135,1.05E-05,5.55E-05,2.96E-06,0.000130355,9.84E-06,0.000104651,7.76E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3398,3.23E-05,3.18E-06,2.06E-05,7.87E-07,3.25E-05,2.77E-06,2.85E-05,2.24E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:4  ,0
3399,4.35E-05,6.61E-06,3.77E-05,1.53E-06,4.15E-05,6.78E-06,4.09E-05,4.97E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:10  ,0
