No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
5652,6.87E-05,3.25E-06,1.50E-05,5.07E-07,6.87E-05,3.34E-06,5.08E-05,2.36E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5653,7.84E-06,1.22E-06,8.55E-06,4.15E-07,7.45E-06,1.08E-06,7.95E-06,9.04E-07,0:1 1:1 2:2 ,from:0 to:1 operator:13  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5654,5.25E-05,3.87E-06,4.17E-05,1.66E-06,5.60E-05,3.98E-06,5.01E-05,3.17E-06,0:1 1:1 2:2 ,from:0 to:1 operator:11  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5655,5.75E-05,5.97E-06,1.90E-05,7.79E-07,6.39E-05,5.96E-06,4.68E-05,4.24E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5656,2.30E-05,2.39E-06,2.52E-05,9.01E-07,2.35E-05,2.66E-06,2.39E-05,1.98E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5657,7.06E-05,2.29E-06,4.34E-05,1.06E-06,7.10E-05,2.74E-06,6.17E-05,2.03E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5658,1.61E-05,1.31E-06,2.09E-05,7.29E-07,2.23E-05,1.50E-06,1.98E-05,1.18E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5659,3.74E-05,3.39E-06,1.36E-05,6.30E-07,3.67E-05,3.36E-06,2.92E-05,2.46E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5660,2.77E-05,3.37E-06,1.91E-05,9.49E-07,2.76E-05,3.34E-06,2.48E-05,2.55E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:14  ,0
5661,3.16E-05,3.04E-06,1.86E-05,7.30E-07,3.18E-05,2.90E-06,2.73E-05,2.22E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5662,8.06E-05,3.72E-06,4.07E-05,8.00E-07,7.96E-05,3.89E-06,6.70E-05,2.80E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5663,3.81E-05,3.19E-06,1.95E-05,6.28E-07,3.80E-05,3.33E-06,3.19E-05,2.38E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5664,2.44E-05,3.04E-06,2.10E-05,1.21E-06,2.47E-05,3.10E-06,2.34E-05,2.45E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5665,2.82E-05,2.10E-06,2.11E-05,4.72E-07,2.97E-05,1.98E-06,2.63E-05,1.52E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:3  ,0
5666,6.46E-05,2.81E-06,5.75E-05,1.22E-06,6.41E-05,3.25E-06,6.21E-05,2.43E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5667,1.21E-05,1.56E-06,1.07E-05,3.41E-07,1.20E-05,1.58E-06,1.16E-05,1.16E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:2  from:1 to:2 operator:1  ,0
5668,6.10E-05,4.76E-06,1.82E-05,5.14E-07,6.18E-05,4.72E-06,4.70E-05,3.33E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5669,4.40E-05,2.33E-06,2.38E-05,7.38E-07,4.29E-05,2.42E-06,3.69E-05,1.83E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:10  ,0
5670,4.67E-05,3.87E-06,4.49E-05,2.29E-06,4.58E-05,2.93E-06,4.58E-05,3.03E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:9  ,0
5671,6.25E-05,5.26E-06,7.11E-05,3.37E-06,6.28E-05,5.18E-06,6.55E-05,4.61E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
5672,3.89E-05,1.05E-06,1.47E-05,3.41E-07,4.22E-05,1.13E-06,3.19E-05,8.39E-07,0:1 1:1 2:2 ,from:0 to:1 operator:2  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5673,4.72E-05,3.46E-06,1.87E-05,7.04E-07,4.86E-05,3.43E-06,3.82E-05,2.53E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5674,5.72E-05,1.67E-06,2.91E-05,5.94E-07,5.39E-05,1.58E-06,4.67E-05,1.28E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:7  from:1 to:2 operator:1  ,0
5675,2.07E-05,1.31E-06,1.38E-05,6.65E-07,1.93E-05,1.24E-06,1.79E-05,1.07E-06,0:1 1:1 2:2 ,from:0 to:1 operator:5  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5676,3.62E-05,2.78E-06,3.62E-05,8.23E-07,3.62E-05,2.59E-06,3.62E-05,2.06E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:11  from:1 to:2 operator:1  ,0
5677,6.32E-05,3.39E-06,2.80E-05,7.73E-07,6.08E-05,3.39E-06,5.07E-05,2.52E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5678,2.10E-05,1.97E-06,2.08E-05,5.86E-07,2.24E-05,1.99E-06,2.14E-05,1.52E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:2  from:1 to:2 operator:1  ,0
5679,1.25E-05,1.19E-06,1.14E-05,5.25E-07,1.31E-05,1.23E-06,1.24E-05,9.79E-07,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:3  ,0
5680,9.26E-05,1.24E-05,5.51E-05,2.66E-06,9.31E-05,1.21E-05,8.03E-05,9.03E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5681,2.15E-05,1.84E-06,2.41E-05,1.18E-06,2.98E-05,1.79E-06,2.51E-05,1.60E-06,0:1 1:1 2:2 ,from:0 to:1 operator:6  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5682,5.63E-05,4.42E-06,5.34E-05,1.80E-06,5.82E-05,4.81E-06,5.59E-05,3.68E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5683,7.18E-05,1.12E-05,6.25E-05,3.32E-06,8.44E-05,1.09E-05,7.29E-05,8.50E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5684,6.44E-05,1.95E-06,2.05E-05,4.06E-07,6.63E-05,1.89E-06,5.04E-05,1.42E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5685,0.000113755,8.12E-06,4.44E-05,1.34E-06,0.000113934,8.33E-06,9.07E-05,5.93E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5686,5.10E-05,2.49E-06,6.56E-05,1.31E-06,5.17E-05,2.55E-06,5.61E-05,2.12E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5687,3.96E-05,1.49E-06,3.34E-05,8.23E-07,3.95E-05,1.65E-06,3.75E-05,1.32E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5688,5.25E-05,1.98E-06,3.89E-05,9.52E-07,5.25E-05,1.56E-06,4.79E-05,1.50E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:3  ,0
5689,1.21E-05,8.98E-07,9.98E-06,3.05E-07,1.22E-05,8.85E-07,1.14E-05,6.96E-07,0:1 1:1 2:2 ,from:0 to:1 operator:14  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5690,8.94E-06,1.14E-06,5.96E-06,2.69E-07,9.06E-06,1.16E-06,7.99E-06,8.56E-07,0:1 1:1 2:2 ,from:0 to:1 operator:13  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5691,4.05E-05,2.01E-06,3.81E-05,8.53E-07,3.66E-05,1.57E-06,3.84E-05,1.48E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:3  ,0
5692,1.91E-05,2.67E-06,2.59E-05,1.21E-06,2.10E-05,2.75E-06,2.20E-05,2.21E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:9  from:1 to:2 operator:1  ,0
5693,4.03E-05,2.76E-06,5.91E-05,1.69E-06,7.10E-05,3.51E-06,5.68E-05,2.65E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5694,4.15E-05,1.99E-06,1.31E-05,3.25E-07,4.15E-05,2.01E-06,3.20E-05,1.44E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:14  ,0
5695,6.01E-05,4.94E-06,2.29E-05,6.36E-07,6.03E-05,5.08E-06,4.78E-05,3.55E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:1  from:1 to:2 operator:1  ,0
5696,9.66E-06,6.42E-07,8.11E-06,2.99E-07,9.75E-06,6.45E-07,9.17E-06,5.29E-07,0:1 1:1 2:2 ,from:0 to:1 operator:3  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5697,3.47E-05,1.63E-06,4.60E-05,6.66E-07,4.47E-05,1.73E-06,4.18E-05,1.34E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:13  ,0
5698,5.72E-05,4.91E-06,2.52E-05,5.95E-07,5.75E-05,5.00E-06,4.66E-05,3.50E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:8  ,0
5699,5.65E-05,2.24E-06,4.55E-05,1.02E-06,4.15E-05,2.35E-06,4.78E-05,1.87E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:10  from:1 to:2 operator:1  ,0
5700,0.000114448,1.46E-05,6.42E-05,3.43E-06,0.000116311,1.45E-05,9.83E-05,1.08E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5701,5.58E-05,3.68E-06,1.84E-05,2.98E-07,5.58E-05,3.73E-06,4.33E-05,2.57E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5702,3.45E-05,1.90E-06,3.62E-05,9.03E-07,3.72E-05,2.07E-06,3.60E-05,1.63E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5703,0.000100046,1.40E-05,6.79E-05,2.73E-06,0.000100538,1.45E-05,8.95E-05,1.04E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5704,2.36E-05,2.81E-06,1.82E-05,7.57E-07,2.37E-05,2.65E-06,2.18E-05,2.07E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5705,6.08E-05,3.96E-06,3.79E-05,9.08E-07,6.10E-05,4.11E-06,5.32E-05,2.99E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5706,3.40E-05,4.57E-06,3.23E-05,1.10E-06,3.43E-05,4.30E-06,3.35E-05,3.32E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5707,3.65E-05,1.77E-06,1.67E-05,4.55E-07,3.67E-05,1.75E-06,3.00E-05,1.33E-06,0:1 1:1 2:2 ,from:0 to:1 operator:2  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5708,7.01E-05,2.76E-06,1.36E-05,4.06E-07,7.06E-05,2.75E-06,5.14E-05,1.97E-06,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:1  from:3 to:4 operator:-1  from:4 to:6 operator:-1  from:6 to:7 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5709,6.72E-05,3.47E-06,3.30E-05,6.52E-07,6.13E-05,3.43E-06,5.38E-05,2.52E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5710,2.07E-05,1.74E-06,3.14E-05,8.33E-07,3.27E-05,2.11E-06,2.83E-05,1.56E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:10  ,0
5711,6.34E-05,5.36E-06,3.29E-05,1.61E-06,6.20E-05,5.02E-06,5.28E-05,3.99E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5712,0.000167772,1.44E-05,0.000104561,2.57E-06,0.00016588,1.43E-05,0.000146071,1.04E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5713,5.77E-05,4.64E-06,5.50E-05,2.01E-06,5.20E-05,3.85E-06,5.49E-05,3.50E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:5  ,0
5714,9.78E-06,1.01E-06,7.03E-06,3.52E-07,9.66E-06,1.01E-06,8.82E-06,7.90E-07,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:1  ,0
5715,2.88E-05,2.57E-06,1.90E-05,9.76E-07,2.88E-05,2.70E-06,2.56E-05,2.08E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5716,9.88E-05,1.24E-05,4.43E-05,1.43E-06,9.90E-05,1.24E-05,8.07E-05,8.75E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5717,4.12E-05,1.88E-06,2.50E-05,8.18E-07,3.98E-05,1.84E-06,3.54E-05,1.51E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:8  ,0
5718,1.91E-05,2.43E-06,1.48E-05,1.07E-06,1.90E-05,2.23E-06,1.76E-05,1.91E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5719,1.57E-05,1.28E-06,1.42E-05,5.81E-07,1.86E-05,1.40E-06,1.61E-05,1.09E-06,0:1 1:1 2:2 ,from:0 to:1 operator:14  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5720,4.24E-05,6.10E-06,3.23E-05,1.87E-06,3.00E-05,5.67E-06,3.49E-05,4.55E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5721,0.000150461,1.38E-05,0.000114072,4.61E-06,8.04E-05,1.38E-05,0.00011498,1.07E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5722,5.27E-05,2.88E-06,3.28E-05,1.15E-06,4.61E-05,2.68E-06,4.39E-05,2.23E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5723,0.000108257,7.17E-06,6.63E-05,2.33E-06,6.99E-05,7.00E-06,8.15E-05,5.50E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5724,5.70E-05,3.66E-06,2.57E-05,8.32E-07,5.65E-05,3.27E-06,4.64E-05,2.59E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:14  ,0
5725,8.64E-06,1.06E-06,9.54E-06,4.26E-07,9.06E-06,1.11E-06,9.08E-06,8.66E-07,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:2 operator:1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5726,5.48E-05,3.21E-06,5.32E-05,1.40E-06,7.27E-05,3.80E-06,6.02E-05,2.81E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5727,7.47E-05,8.81E-06,6.71E-05,2.36E-06,7.33E-05,8.61E-06,7.17E-05,6.59E-06,0:1 1:1 2:1 ,from:0 to:1 operator:4  from:1 to:2 operator:1  ,0
5728,3.49E-05,3.15E-06,1.68E-05,6.06E-07,3.47E-05,3.25E-06,2.88E-05,2.34E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5729,2.50E-05,4.27E-06,1.59E-05,4.78E-07,2.47E-05,4.23E-06,2.19E-05,2.99E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5730,0.000116289,1.31E-05,5.18E-05,1.70E-06,0.000116482,1.27E-05,9.48E-05,9.16E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5731,3.85E-05,3.77E-06,5.65E-05,1.44E-06,5.72E-05,4.03E-06,5.08E-05,3.08E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5732,7.03E-05,3.72E-06,2.96E-05,1.22E-06,7.08E-05,3.83E-06,5.69E-05,2.92E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5733,5.91E-05,6.93E-06,6.34E-05,2.12E-06,6.87E-05,6.64E-06,6.37E-05,5.23E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5734,7.15E-06,1.06E-06,7.39E-06,3.21E-07,7.69E-06,1.14E-06,7.41E-06,8.38E-07,0:1 1:1 2:2 ,from:0 to:1 operator:10  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5735,4.24E-05,3.90E-06,5.20E-05,1.29E-06,4.15E-05,3.65E-06,4.53E-05,2.95E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5736,3.12E-05,2.96E-06,3.09E-05,1.73E-06,3.17E-05,3.02E-06,3.12E-05,2.57E-06,0:1 1:1 2:2 ,from:0 to:1 operator:9  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5737,2.06E-05,2.23E-06,1.01E-05,6.81E-07,1.69E-05,2.09E-06,1.59E-05,1.67E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5738,3.72E-05,3.93E-06,5.82E-05,1.27E-06,5.60E-05,4.20E-06,5.05E-05,3.13E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5739,4.87E-05,3.50E-06,2.09E-05,1.68E-06,4.76E-05,2.86E-06,3.90E-05,2.68E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5740,0.000108838,9.27E-06,4.09E-05,1.76E-06,0.000100225,9.49E-06,8.33E-05,6.84E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5741,3.48E-05,2.63E-06,1.74E-05,3.42E-07,3.43E-05,2.64E-06,2.88E-05,1.87E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5742,6.41E-05,2.86E-06,6.39E-05,1.49E-06,6.63E-05,2.98E-06,6.48E-05,2.45E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5743,0.000106066,1.77E-05,8.49E-05,4.56E-06,0.000101894,1.80E-05,9.76E-05,1.34E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5744,6.45E-05,3.68E-06,6.01E-05,1.52E-06,5.67E-05,3.41E-06,6.04E-05,2.87E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:8  ,0
5745,3.58E-05,1.21E-06,1.88E-05,4.39E-07,3.53E-05,1.23E-06,3.00E-05,9.60E-07,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:1  ,0
5746,2.93E-05,4.23E-06,1.93E-05,1.14E-06,2.92E-05,3.96E-06,2.59E-05,3.11E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5747,2.24E-05,2.30E-06,1.25E-05,5.86E-07,2.24E-05,2.33E-06,1.91E-05,1.74E-06,0:1 1:1 2:2 ,from:0 to:1 operator:10  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5748,0.000122815,9.36E-06,4.82E-05,1.20E-06,0.000122994,9.80E-06,9.80E-05,6.79E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5749,5.56E-05,4.19E-06,1.81E-05,9.51E-07,5.53E-05,4.07E-06,4.30E-05,3.07E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5750,3.31E-05,3.88E-06,2.17E-05,9.41E-07,3.30E-05,3.72E-06,2.92E-05,2.85E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5751,3.41E-05,3.17E-06,2.52E-05,1.17E-06,3.36E-05,2.96E-06,3.10E-05,2.44E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:6  from:1 to:2 operator:1  ,0
5752,2.85E-05,4.48E-06,2.32E-05,1.18E-06,3.86E-05,4.56E-06,3.01E-05,3.41E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:14  ,0
5753,6.18E-05,2.82E-06,5.45E-05,1.38E-06,6.27E-05,2.89E-06,5.96E-05,2.37E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5754,2.26E-05,4.31E-06,2.69E-05,1.56E-06,2.59E-05,4.66E-06,2.51E-05,3.51E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5755,7.58E-05,3.23E-06,4.82E-05,1.83E-06,4.72E-05,2.30E-06,5.71E-05,2.46E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5756,3.21E-05,1.21E-06,1.87E-05,4.67E-07,3.24E-05,1.22E-06,2.77E-05,9.65E-07,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:9  from:0 to:2 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
5757,5.82E-05,2.50E-06,3.13E-05,6.24E-07,5.87E-05,2.37E-06,4.94E-05,1.83E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:7  ,0
5758,4.43E-05,4.24E-06,1.76E-05,8.78E-07,4.79E-05,4.21E-06,3.66E-05,3.11E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5759,3.89E-05,4.45E-06,4.18E-05,1.76E-06,3.91E-05,4.11E-06,3.99E-05,3.44E-06,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:-1  from:4 to:5 operator:4  from:6 to:7 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:1  ,0
5760,4.08E-05,4.26E-06,3.49E-05,1.14E-06,3.93E-05,4.05E-06,3.83E-05,3.15E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5761,4.91E-05,2.21E-06,1.93E-05,4.29E-07,4.92E-05,2.22E-06,3.92E-05,1.62E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5762,1.51E-05,1.25E-06,5.96E-06,2.68E-07,1.50E-05,1.24E-06,1.20E-05,9.19E-07,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:3  from:1 to:2 operator:1  ,0
5763,9.93E-05,1.60E-05,5.56E-05,2.23E-06,9.97E-05,1.62E-05,8.48E-05,1.15E-05,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5764,3.24E-05,3.45E-06,2.41E-05,1.18E-06,3.24E-05,3.33E-06,2.97E-05,2.65E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:4  from:1 to:2 operator:1  ,0
5765,1.65E-05,1.51E-06,1.59E-05,5.07E-07,1.80E-05,1.60E-06,1.68E-05,1.21E-06,0:1 1:1 2:2 ,from:0 to:1 operator:4  from:0 to:2 operator:7  from:1 to:2 operator:1  ,0
