id,longest path,total edge,rate,total vertex
7411,16,28,0.571428571,27
7412,11,21,0.523809524,21
7413,11,21,0.523809524,21
7414,11,21,0.523809524,21
7415,11,15,0.733333333,15
7416,11,21,0.523809524,21
7417,11,19,0.578947368,18
7418,11,12,0.916666667,12
7419,11,21,0.523809524,21
7420,11,22,0.5,21
7421,11,22,0.5,21
7422,11,19,0.578947368,18
7423,11,12,0.916666667,12
7424,11,21,0.523809524,21
7425,11,21,0.523809524,21
7426,11,23,0.47826087,21
7427,11,21,0.523809524,21
7428,11,26,0.423076923,24
7429,11,26,0.423076923,24
7430,11,24,0.458333333,21
7431,11,21,0.523809524,21
7432,11,21,0.523809524,21
7433,11,28,0.392857143,24
7434,11,21,0.523809524,21
7435,10,19,0.526315789,18
7436,11,21,0.523809524,21
7437,10,12,0.833333333,12
7438,11,26,0.423076923,24
7439,11,12,0.916666667,12
7440,11,21,0.523809524,21
7441,20,30,0.666666667,30
7442,11,23,0.47826087,21
7443,11,21,0.523809524,21
7444,10,23,0.434782609,21
7445,11,21,0.523809524,21
7446,11,21,0.523809524,21
7447,11,21,0.523809524,21
7448,11,31,0.35483871,27
7449,10,22,0.454545455,21
7450,11,21,0.523809524,21
7451,11,21,0.523809524,21
7452,11,15,0.733333333,15
7453,11,21,0.523809524,21
7454,11,21,0.523809524,21
7455,11,21,0.523809524,21
7456,14,24,0.583333333,24
7457,11,21,0.523809524,21
7458,11,21,0.523809524,21
7459,11,21,0.523809524,21
7460,11,21,0.523809524,21
7461,11,21,0.523809524,21
7462,11,21,0.523809524,21
7463,11,21,0.523809524,21
7464,11,21,0.523809524,21
7465,11,21,0.523809524,21
7466,11,21,0.523809524,21
7467,11,29,0.379310345,27
7468,20,30,0.666666667,30
7469,11,21,0.523809524,21
7470,11,21,0.523809524,21
7471,11,21,0.523809524,21
7472,11,23,0.47826087,21
7473,14,24,0.583333333,24
7474,11,21,0.523809524,21
7475,11,21,0.523809524,21
7476,11,23,0.47826087,21
7477,17,29,0.586206897,27
7478,11,21,0.523809524,21
7479,11,21,0.523809524,21
7480,11,12,0.916666667,12
7481,11,21,0.523809524,21
7482,10,15,0.666666667,15
7483,10,12,0.833333333,12
7484,11,21,0.523809524,21
7485,11,21,0.523809524,21
7486,11,21,0.523809524,21
7487,20,30,0.666666667,30
7488,11,25,0.44,21
7489,11,21,0.523809524,21
7490,17,33,0.515151515,30
7491,11,21,0.523809524,21
7492,11,21,0.523809524,21
7493,10,12,0.833333333,12
7494,11,25,0.44,21
7495,11,21,0.523809524,21
7496,11,25,0.44,21
7497,11,23,0.47826087,21
7498,11,21,0.523809524,21
7499,11,21,0.523809524,21
7500,11,23,0.47826087,21
7501,10,15,0.666666667,15
7502,11,21,0.523809524,21
7503,11,21,0.523809524,21
7504,11,21,0.523809524,21
7505,11,21,0.523809524,21
7506,11,23,0.47826087,21
7507,11,23,0.47826087,21
7508,11,29,0.379310345,27
7509,8,15,0.533333333,15
7510,11,21,0.523809524,21
7511,20,30,0.666666667,30
7512,11,21,0.523809524,21
7513,11,12,0.916666667,12
7514,11,21,0.523809524,21
7515,11,25,0.44,24
7516,11,21,0.523809524,21
7517,11,21,0.523809524,21
7518,14,24,0.583333333,24
7519,11,22,0.5,21
7520,11,21,0.523809524,21
7521,11,15,0.733333333,15
7522,11,21,0.523809524,21
7523,11,21,0.523809524,21
7524,11,25,0.44,21
7525,11,21,0.523809524,21
7526,11,12,0.916666667,12
7527,11,21,0.523809524,21
7528,11,21,0.523809524,21
7529,11,21,0.523809524,21
7530,11,21,0.523809524,21
7531,11,25,0.44,21
7532,11,15,0.733333333,15
7533,11,21,0.523809524,21
7534,11,25,0.44,21
7535,11,21,0.523809524,21
7536,10,19,0.526315789,18
7537,11,21,0.523809524,21
7538,16,29,0.551724138,27
7539,20,30,0.666666667,30
7540,11,21,0.523809524,21
7541,11,21,0.523809524,21
7542,11,21,0.523809524,21
7543,11,21,0.523809524,21
7544,11,21,0.523809524,21
7545,11,28,0.392857143,24
7546,11,21,0.523809524,21
7547,10,24,0.416666667,21
7548,11,21,0.523809524,21
7549,11,21,0.523809524,21
7550,11,21,0.523809524,21
7551,11,21,0.523809524,21
7552,11,23,0.47826087,21
7553,11,21,0.523809524,21
7554,11,21,0.523809524,21
7555,11,23,0.47826087,21
7556,11,25,0.44,21
7557,20,30,0.666666667,30
7558,8,15,0.533333333,15
7559,10,22,0.454545455,21
7560,11,21,0.523809524,21
7561,8,15,0.533333333,15
7562,11,21,0.523809524,21
7563,20,30,0.666666667,30
7564,11,25,0.44,21
7565,11,25,0.44,21
7566,11,21,0.523809524,21
7567,11,21,0.523809524,21
7568,10,12,0.833333333,12
7569,20,30,0.666666667,30
7570,11,25,0.44,21
7571,11,21,0.523809524,21
7572,11,21,0.523809524,21
7573,11,21,0.523809524,21
7574,11,21,0.523809524,21
7575,11,21,0.523809524,21
7576,11,21,0.523809524,21
7577,11,29,0.379310345,27
7578,11,21,0.523809524,21
7579,11,21,0.523809524,21
7580,11,21,0.523809524,21
7581,11,23,0.47826087,21
7582,11,21,0.523809524,21
7583,10,20,0.5,18
7584,11,21,0.523809524,21
7585,11,29,0.379310345,27
7586,16,28,0.571428571,27
7587,11,21,0.523809524,21
7588,11,23,0.47826087,21
7589,11,21,0.523809524,21
7590,11,21,0.523809524,21
7591,11,25,0.44,21
7592,11,21,0.523809524,21
7593,11,22,0.5,21
7594,10,19,0.526315789,18
7595,11,31,0.35483871,27
7596,11,21,0.523809524,21
7597,11,21,0.523809524,21
7598,11,21,0.523809524,21
7599,20,30,0.666666667,30
7600,11,21,0.523809524,21
7601,11,12,0.916666667,12
7602,11,21,0.523809524,21
7603,11,21,0.523809524,21
7604,11,12,0.916666667,12
7605,11,21,0.523809524,21
7606,11,21,0.523809524,21
7607,11,21,0.523809524,21
7608,11,21,0.523809524,21
7609,11,23,0.47826087,21
7610,10,24,0.416666667,21
7611,11,21,0.523809524,21
7612,11,31,0.35483871,27
7613,11,21,0.523809524,21
7614,11,21,0.523809524,21
7615,10,24,0.416666667,21
7616,10,19,0.526315789,18
7617,11,21,0.523809524,21
7618,11,21,0.523809524,21
7619,11,21,0.523809524,21
7620,10,12,0.833333333,12
7621,10,15,0.666666667,15
7622,11,22,0.5,21
7623,11,21,0.523809524,21
7624,11,21,0.523809524,21
7625,11,21,0.523809524,21
7626,11,21,0.523809524,21
7627,11,21,0.523809524,21
7628,11,21,0.523809524,21
7629,10,12,0.833333333,12
7630,11,21,0.523809524,21
7631,11,21,0.523809524,21
7632,11,21,0.523809524,21
7633,11,21,0.523809524,21
7634,11,21,0.523809524,21
7635,11,21,0.523809524,21
7636,11,21,0.523809524,21
7637,11,21,0.523809524,21
7638,11,23,0.47826087,21
7639,20,30,0.666666667,30
7640,11,21,0.523809524,21
7641,10,23,0.434782609,21
7642,11,21,0.523809524,21
7643,11,21,0.523809524,21
7644,11,21,0.523809524,21
7645,11,26,0.423076923,24
7646,11,21,0.523809524,21
7647,11,21,0.523809524,21
7648,11,21,0.523809524,21
7649,11,25,0.44,21
7650,11,21,0.523809524,21
7651,11,21,0.523809524,21
7652,11,22,0.5,21
7653,11,21,0.523809524,21
7654,11,21,0.523809524,21
7655,11,25,0.44,21
7656,11,20,0.55,18
7657,11,21,0.523809524,21
7658,11,23,0.47826087,21
7659,11,15,0.733333333,15
7660,11,22,0.5,21
7661,20,30,0.666666667,30
7662,11,21,0.523809524,21
7663,11,15,0.733333333,15
7664,11,25,0.44,24
7665,11,21,0.523809524,21
7666,11,21,0.523809524,21
7667,11,21,0.523809524,21
7668,11,21,0.523809524,21
7669,10,12,0.833333333,12
7670,11,23,0.47826087,21
7671,11,21,0.523809524,21
7672,11,21,0.523809524,21
7673,11,25,0.44,21
7674,11,25,0.44,21
7675,11,21,0.523809524,21
7676,11,15,0.733333333,15
7677,20,34,0.588235294,33
7678,11,21,0.523809524,21
7679,11,23,0.47826087,21
7680,11,21,0.523809524,21
7681,11,21,0.523809524,21
7682,11,21,0.523809524,21
7683,11,21,0.523809524,21
7684,11,21,0.523809524,21
7685,10,22,0.454545455,21
7686,11,21,0.523809524,21
7687,20,32,0.625,30
7688,11,21,0.523809524,21
7689,11,21,0.523809524,21
7690,11,21,0.523809524,21
7691,11,21,0.523809524,21
7692,10,19,0.526315789,18
7693,11,21,0.523809524,21
7694,11,19,0.578947368,18
7695,11,21,0.523809524,21
7696,11,24,0.458333333,21
7697,20,34,0.588235294,33
7698,11,31,0.35483871,27
7699,11,21,0.523809524,21
7700,11,22,0.5,21
7701,11,21,0.523809524,21
7702,11,21,0.523809524,21
7703,11,21,0.523809524,21
7704,11,29,0.379310345,27
7705,10,12,0.833333333,12
7706,11,23,0.47826087,21
7707,20,30,0.666666667,30
7708,11,25,0.44,21
7709,10,12,0.833333333,12
7710,11,21,0.523809524,21
7711,17,33,0.515151515,30
7712,10,23,0.434782609,21
7713,11,21,0.523809524,21
7714,11,21,0.523809524,21
7715,11,21,0.523809524,21
7716,11,21,0.523809524,21
7717,11,25,0.44,21
7718,11,21,0.523809524,21
7719,11,21,0.523809524,21
7720,11,21,0.523809524,21
7721,11,21,0.523809524,21
7722,11,31,0.35483871,27
7723,11,27,0.407407407,24
7724,11,23,0.47826087,21
7725,11,21,0.523809524,21
7726,11,21,0.523809524,21
7727,11,21,0.523809524,21
7728,11,21,0.523809524,21
7729,11,21,0.523809524,21
7730,11,12,0.916666667,12
7731,11,21,0.523809524,21
7732,11,12,0.916666667,12
7733,11,21,0.523809524,21
7734,16,28,0.571428571,27
7735,11,21,0.523809524,21
7736,20,30,0.666666667,30
7737,11,21,0.523809524,21
7738,11,25,0.44,21
7739,11,21,0.523809524,21
7740,11,21,0.523809524,21
7741,10,19,0.526315789,18
7742,10,15,0.666666667,15
7743,11,25,0.44,21
7744,8,15,0.533333333,15
7745,10,12,0.833333333,12
7746,11,21,0.523809524,21
7747,11,12,0.916666667,12
7748,10,12,0.833333333,12
7749,11,21,0.523809524,21
7750,11,21,0.523809524,21
7751,11,15,0.733333333,15
7752,11,12,0.916666667,12
7753,11,21,0.523809524,21
7754,11,12,0.916666667,12
7755,20,32,0.625,30
7756,11,21,0.523809524,21
7757,10,19,0.526315789,18
7758,10,15,0.666666667,15
7759,11,21,0.523809524,21
7760,11,23,0.47826087,21
7761,11,21,0.523809524,21
7762,11,21,0.523809524,21
7763,11,21,0.523809524,21
7764,11,21,0.523809524,21
7765,11,21,0.523809524,21
7766,11,21,0.523809524,21
7767,20,30,0.666666667,30
7768,20,30,0.666666667,30
7769,11,23,0.47826087,21
7770,17,32,0.53125,30
7771,11,23,0.47826087,21
7772,11,21,0.523809524,21
7773,11,25,0.44,21
7774,11,21,0.523809524,21
7775,11,21,0.523809524,21
7776,11,21,0.523809524,21
7777,11,21,0.523809524,21
7778,11,15,0.733333333,15
7779,11,15,0.733333333,15
7780,11,21,0.523809524,21
7781,11,21,0.523809524,21
7782,11,21,0.523809524,21
7783,11,22,0.5,21
7784,11,21,0.523809524,21
7785,11,26,0.423076923,24
7786,10,15,0.666666667,15
7787,11,24,0.458333333,21
7788,11,21,0.523809524,21
7789,11,15,0.733333333,15
7790,11,21,0.523809524,21
7791,11,21,0.523809524,21
7792,11,23,0.47826087,21
7793,20,30,0.666666667,30
7794,11,23,0.47826087,21
7795,11,23,0.47826087,21
7796,11,21,0.523809524,21
7797,11,21,0.523809524,21
7798,11,21,0.523809524,21
7799,20,30,0.666666667,30
7800,11,21,0.523809524,21
7801,11,19,0.578947368,18
7802,10,12,0.833333333,12
7803,11,23,0.47826087,21
7804,11,15,0.733333333,15
7805,11,23,0.47826087,21
7806,20,30,0.666666667,30
7807,11,15,0.733333333,15
7808,10,20,0.5,18
7809,11,26,0.423076923,24
7810,11,21,0.523809524,21
7811,11,22,0.5,21
7812,11,21,0.523809524,21
7813,11,21,0.523809524,21
7814,11,23,0.47826087,21
7815,11,23,0.47826087,21
7816,11,21,0.523809524,21
7817,11,21,0.523809524,21
7818,11,21,0.523809524,21
7819,11,21,0.523809524,21
7820,11,21,0.523809524,21
7821,11,21,0.523809524,21
7822,11,21,0.523809524,21
7823,11,23,0.47826087,21
7824,11,21,0.523809524,21
7825,11,21,0.523809524,21
7826,20,30,0.666666667,30
7827,11,21,0.523809524,21
7828,10,12,0.833333333,12
7829,11,21,0.523809524,21
7830,11,21,0.523809524,21
7831,10,15,0.666666667,15
7832,11,21,0.523809524,21
7833,11,21,0.523809524,21
7834,11,21,0.523809524,21
7835,11,21,0.523809524,21
7836,10,20,0.5,18
7837,10,15,0.666666667,15
7838,11,21,0.523809524,21
7839,11,21,0.523809524,21
7840,10,22,0.454545455,21
7841,11,21,0.523809524,21
7842,11,21,0.523809524,21
7843,11,21,0.523809524,21
7844,11,24,0.458333333,21
7845,11,25,0.44,21
7846,11,23,0.47826087,21
7847,11,21,0.523809524,21
7848,14,24,0.583333333,24
7849,10,19,0.526315789,18
7850,11,21,0.523809524,21
7851,11,21,0.523809524,21
7852,11,15,0.733333333,15
7853,11,21,0.523809524,21
7854,11,21,0.523809524,21
7855,11,21,0.523809524,21
7856,11,21,0.523809524,21
7857,20,30,0.666666667,30
7858,8,15,0.533333333,15
7859,11,23,0.47826087,21
7860,11,21,0.523809524,21
7861,11,23,0.47826087,21
7862,11,21,0.523809524,21
7863,11,21,0.523809524,21
7864,11,21,0.523809524,21
7865,11,21,0.523809524,21
7866,11,23,0.47826087,21
7867,11,21,0.523809524,21
7868,11,21,0.523809524,21
7869,11,21,0.523809524,21
7870,11,21,0.523809524,21
7871,11,21,0.523809524,21
7872,11,21,0.523809524,21
7873,20,30,0.666666667,30
7874,11,21,0.523809524,21
7875,11,20,0.55,18
7876,11,21,0.523809524,21
7877,16,28,0.571428571,27
7878,11,21,0.523809524,21
7879,11,25,0.44,21
7880,14,24,0.583333333,24
7881,11,28,0.392857143,24
7882,11,21,0.523809524,21
7883,8,15,0.533333333,15
7884,10,19,0.526315789,18
7885,11,25,0.44,21
7886,11,21,0.523809524,21
7887,11,21,0.523809524,21
7888,11,23,0.47826087,21
7889,11,21,0.523809524,21
7890,20,37,0.540540541,33
7891,17,28,0.607142857,27
7892,11,21,0.523809524,21
7893,11,26,0.423076923,24
7894,11,21,0.523809524,21
7895,8,15,0.533333333,15
7896,11,21,0.523809524,21
7897,11,21,0.523809524,21
7898,11,19,0.578947368,18
7899,11,21,0.523809524,21
7900,11,21,0.523809524,21
7901,11,21,0.523809524,21
7902,11,21,0.523809524,21
7903,11,26,0.423076923,24
7904,11,21,0.523809524,21
7905,11,21,0.523809524,21
7906,11,21,0.523809524,21
7907,17,28,0.607142857,27
7908,11,21,0.523809524,21
7909,11,21,0.523809524,21
7910,11,21,0.523809524,21
7911,8,15,0.533333333,15
7912,11,21,0.523809524,21
7913,11,29,0.379310345,27
7914,11,21,0.523809524,21
7915,11,21,0.523809524,21
7916,11,21,0.523809524,21
7917,11,11,1,12
7918,10,15,0.666666667,15
7919,11,21,0.523809524,21
7920,11,21,0.523809524,21
7921,11,21,0.523809524,21
7922,11,21,0.523809524,21
7923,8,15,0.533333333,15
7924,11,21,0.523809524,21
7925,11,23,0.47826087,21
7926,20,30,0.666666667,30
7927,11,26,0.423076923,24
7928,11,21,0.523809524,21
7929,10,15,0.666666667,15
7930,10,12,0.833333333,12
7931,11,28,0.392857143,24
7932,11,21,0.523809524,21
7933,10,22,0.454545455,21
7934,10,12,0.833333333,12
7935,10,20,0.5,18
7936,10,15,0.666666667,15
7937,11,22,0.5,21
7938,11,21,0.523809524,21
7939,11,24,0.458333333,21
7940,11,23,0.47826087,21
7941,8,15,0.533333333,15
7942,11,21,0.523809524,21
7943,20,30,0.666666667,30
7944,11,12,0.916666667,12
7945,11,21,0.523809524,21
7946,11,21,0.523809524,21
7947,11,21,0.523809524,21
7948,11,21,0.523809524,21
7949,11,31,0.35483871,27
7950,11,21,0.523809524,21
7951,11,12,0.916666667,12
7952,10,15,0.666666667,15
7953,11,21,0.523809524,21
7954,11,21,0.523809524,21
7955,11,21,0.523809524,21
7956,8,15,0.533333333,15
7957,11,21,0.523809524,21
7958,11,21,0.523809524,21
7959,11,12,0.916666667,12
7960,11,21,0.523809524,21
7961,17,29,0.586206897,27
7962,11,21,0.523809524,21
7963,11,21,0.523809524,21
7964,11,12,0.916666667,12
7965,14,24,0.583333333,24
7966,11,23,0.47826087,21
7967,11,21,0.523809524,21
7968,11,25,0.44,21
7969,11,21,0.523809524,21
7970,11,21,0.523809524,21
7971,11,21,0.523809524,21
7972,17,33,0.515151515,30
7973,11,21,0.523809524,21
7974,11,21,0.523809524,21
7975,11,21,0.523809524,21
7976,11,25,0.44,21
7977,20,37,0.540540541,33
7978,11,21,0.523809524,21
7979,11,21,0.523809524,21
7980,11,15,0.733333333,15
7981,11,21,0.523809524,21
7982,11,21,0.523809524,21
7983,17,33,0.515151515,30
7984,11,21,0.523809524,21
7985,11,21,0.523809524,21
7986,11,21,0.523809524,21
7987,11,21,0.523809524,21
7988,11,23,0.47826087,21
7989,11,21,0.523809524,21
7990,20,30,0.666666667,30
7991,11,21,0.523809524,21
7992,10,20,0.5,18
7993,11,21,0.523809524,21
7994,10,24,0.416666667,21
7995,10,23,0.434782609,21
7996,11,21,0.523809524,21
7997,11,21,0.523809524,21
7998,11,21,0.523809524,21
7999,11,21,0.523809524,21
8000,11,21,0.523809524,21
8001,20,30,0.666666667,30
8002,11,21,0.523809524,21
8003,11,21,0.523809524,21
8004,11,21,0.523809524,21
8005,11,21,0.523809524,21
8006,11,21,0.523809524,21
8007,11,21,0.523809524,21
8008,11,21,0.523809524,21
8009,11,21,0.523809524,21
8010,20,35,0.571428571,33
8011,10,19,0.526315789,18
8012,20,30,0.666666667,30
8013,11,25,0.44,21
8014,11,21,0.523809524,21
8015,11,19,0.578947368,18
8016,11,21,0.523809524,21
8017,10,19,0.526315789,18
8018,11,21,0.523809524,21
8019,11,21,0.523809524,21
8020,11,21,0.523809524,21
8021,11,19,0.578947368,18
8022,11,21,0.523809524,21
8023,11,21,0.523809524,21
8024,11,21,0.523809524,21
8025,11,21,0.523809524,21
8026,17,29,0.586206897,27
8027,11,21,0.523809524,21
8028,11,21,0.523809524,21
8029,11,24,0.458333333,21
8030,11,29,0.379310345,27
8031,11,21,0.523809524,21
8032,11,21,0.523809524,21
8033,11,12,0.916666667,12
8034,11,21,0.523809524,21
8035,11,19,0.578947368,18
8036,11,21,0.523809524,21
8037,11,21,0.523809524,21
8038,11,21,0.523809524,21
8039,11,23,0.47826087,21
8040,11,21,0.523809524,21
8041,17,33,0.515151515,30
8042,10,22,0.454545455,21
8043,11,21,0.523809524,21
8044,11,21,0.523809524,21
8045,11,26,0.423076923,24
8046,11,21,0.523809524,21
8047,11,12,0.916666667,12
8048,20,35,0.571428571,33
8049,11,21,0.523809524,21
8050,11,15,0.733333333,15
8051,11,21,0.523809524,21
8052,11,21,0.523809524,21
8053,10,19,0.526315789,18
8054,11,21,0.523809524,21
8055,10,15,0.666666667,15
8056,11,15,0.733333333,15
8057,10,24,0.416666667,21
8058,17,33,0.515151515,30
8059,11,21,0.523809524,21
8060,11,23,0.47826087,21
8061,17,28,0.607142857,27
8062,10,12,0.833333333,12
8063,11,21,0.523809524,21
8064,11,21,0.523809524,21
8065,11,21,0.523809524,21
8066,11,22,0.5,21
8067,20,30,0.666666667,30
8068,11,21,0.523809524,21
8069,11,21,0.523809524,21
8070,17,28,0.607142857,27
8071,20,30,0.666666667,30
8072,14,24,0.583333333,24
8073,11,21,0.523809524,21
8074,20,30,0.666666667,30
8075,11,21,0.523809524,21
8076,10,19,0.526315789,18
8077,11,21,0.523809524,21
8078,10,20,0.5,18
8079,11,21,0.523809524,21
8080,11,21,0.523809524,21
8081,20,30,0.666666667,30
8082,11,21,0.523809524,21
8083,11,21,0.523809524,21
8084,11,21,0.523809524,21
8085,17,27,0.62962963,27
8086,11,21,0.523809524,21
8087,11,21,0.523809524,21
8088,11,21,0.523809524,21
8089,11,23,0.47826087,21
8090,11,21,0.523809524,21
8091,11,21,0.523809524,21
8092,11,26,0.423076923,24
8093,11,21,0.523809524,21
8094,17,28,0.607142857,27
8095,11,21,0.523809524,21
8096,11,21,0.523809524,21
8097,10,19,0.526315789,18
8098,10,15,0.666666667,15
8099,10,12,0.833333333,12
8100,8,15,0.533333333,15
8101,11,21,0.523809524,21
8102,11,21,0.523809524,21
8103,11,21,0.523809524,21
8104,11,19,0.578947368,18
8105,11,29,0.379310345,27
8106,11,21,0.523809524,21
8107,11,15,0.733333333,15
8108,11,21,0.523809524,21
8109,11,21,0.523809524,21
8110,11,21,0.523809524,21
8111,11,21,0.523809524,21
8112,11,21,0.523809524,21
8113,11,25,0.44,21
8114,11,21,0.523809524,21
8115,11,12,0.916666667,12
8116,20,30,0.666666667,30
8117,11,21,0.523809524,21
8118,11,21,0.523809524,21
8119,11,21,0.523809524,21
8120,11,21,0.523809524,21
8121,11,12,0.916666667,12
8122,11,25,0.44,21
8123,11,21,0.523809524,21
8124,11,21,0.523809524,21
8125,11,28,0.392857143,24
8126,11,21,0.523809524,21
8127,11,12,0.916666667,12
8128,16,28,0.571428571,27
8129,10,15,0.666666667,15
8130,11,21,0.523809524,21
8131,11,26,0.423076923,24
8132,11,25,0.44,21
8133,11,21,0.523809524,21
8134,11,21,0.523809524,21
8135,11,21,0.523809524,21
8136,11,21,0.523809524,21
8137,11,29,0.379310345,27
8138,11,21,0.523809524,21
8139,11,21,0.523809524,21
8140,11,21,0.523809524,21
8141,11,21,0.523809524,21
8142,11,21,0.523809524,21
8143,11,21,0.523809524,21
8144,11,21,0.523809524,21
8145,11,21,0.523809524,21
8146,11,21,0.523809524,21
8147,11,21,0.523809524,21
8148,11,21,0.523809524,21
8149,11,21,0.523809524,21
8150,11,21,0.523809524,21
8151,11,29,0.379310345,27
8152,8,15,0.533333333,15
8153,11,25,0.44,21
8154,11,21,0.523809524,21
8155,11,21,0.523809524,21
8156,20,30,0.666666667,30
8157,11,21,0.523809524,21
8158,8,15,0.533333333,15
8159,11,21,0.523809524,21
8160,11,21,0.523809524,21
8161,11,12,0.916666667,12
8162,11,19,0.578947368,18
8163,11,21,0.523809524,21
8164,10,12,0.833333333,12
8165,11,21,0.523809524,21
8166,11,21,0.523809524,21
8167,11,21,0.523809524,21
8168,11,21,0.523809524,21
8169,11,21,0.523809524,21
8170,8,15,0.533333333,15
8171,11,21,0.523809524,21
8172,10,15,0.666666667,15
8173,10,19,0.526315789,18
8174,11,21,0.523809524,21
8175,11,21,0.523809524,21
8176,11,12,0.916666667,12
8177,11,21,0.523809524,21
8178,11,21,0.523809524,21
8179,11,21,0.523809524,21
8180,11,19,0.578947368,18
8181,11,21,0.523809524,21
8182,11,21,0.523809524,21
8183,11,21,0.523809524,21
8184,11,21,0.523809524,21
8185,11,19,0.578947368,18
8186,11,21,0.523809524,21
8187,10,23,0.434782609,21
8188,11,21,0.523809524,21
8189,20,30,0.666666667,30
8190,11,21,0.523809524,21
8191,11,21,0.523809524,21
8192,11,21,0.523809524,21
8193,11,21,0.523809524,21
8194,14,24,0.583333333,24
8195,11,21,0.523809524,21
8196,14,24,0.583333333,24
8197,11,29,0.379310345,27
8198,11,21,0.523809524,21
8199,11,21,0.523809524,21
8200,11,21,0.523809524,21
8201,11,21,0.523809524,21
8202,10,12,0.833333333,12
8203,11,21,0.523809524,21
8204,11,15,0.733333333,15
8205,11,21,0.523809524,21
8206,11,21,0.523809524,21
8207,11,15,0.733333333,15
8208,11,21,0.523809524,21
8209,11,11,1,12
8210,11,21,0.523809524,21
8211,11,21,0.523809524,21
8212,20,30,0.666666667,30
8213,11,21,0.523809524,21
8214,11,12,0.916666667,12
8215,11,21,0.523809524,21
8216,11,21,0.523809524,21
8217,10,12,0.833333333,12
8218,17,28,0.607142857,27
8219,17,32,0.53125,30
8220,11,21,0.523809524,21
8221,11,21,0.523809524,21
8222,20,30,0.666666667,30
8223,11,19,0.578947368,18
8224,11,22,0.5,21
8225,11,21,0.523809524,21
8226,11,21,0.523809524,21
8227,11,23,0.47826087,21
8228,11,25,0.44,21
8229,11,21,0.523809524,21
8230,11,19,0.578947368,18
8231,16,29,0.551724138,27
8232,11,12,0.916666667,12
8233,11,21,0.523809524,21
8234,11,31,0.35483871,27
8235,11,21,0.523809524,21
8236,11,21,0.523809524,21
8237,11,24,0.458333333,21
8238,20,37,0.540540541,33
8239,11,21,0.523809524,21
8240,20,35,0.571428571,33
8241,11,21,0.523809524,21
8242,11,21,0.523809524,21
8243,11,20,0.55,18
8244,11,21,0.523809524,21
8245,11,21,0.523809524,21
8246,11,21,0.523809524,21
8247,11,21,0.523809524,21
8248,10,15,0.666666667,15
8249,11,21,0.523809524,21
8250,11,21,0.523809524,21
8251,10,12,0.833333333,12
8252,11,21,0.523809524,21
8253,11,21,0.523809524,21
8254,11,26,0.423076923,24
8255,11,21,0.523809524,21
8256,11,21,0.523809524,21
8257,11,31,0.35483871,27
8258,20,30,0.666666667,30
8259,10,19,0.526315789,18
8260,11,21,0.523809524,21
8261,11,21,0.523809524,21
8262,11,29,0.379310345,27
8263,11,23,0.47826087,21
8264,11,20,0.55,18
8265,11,21,0.523809524,21
8266,10,15,0.666666667,15
8267,11,21,0.523809524,21
8268,11,21,0.523809524,21
8269,11,21,0.523809524,21
8270,11,21,0.523809524,21
8271,11,21,0.523809524,21
8272,11,21,0.523809524,21
8273,11,21,0.523809524,21
8274,11,22,0.5,21
8275,11,21,0.523809524,21
8276,11,25,0.44,21
8277,11,25,0.44,21
8278,11,21,0.523809524,21
8279,11,21,0.523809524,21
8280,20,30,0.666666667,30
8281,11,25,0.44,21
8282,11,21,0.523809524,21
8283,10,24,0.416666667,21
8284,11,21,0.523809524,21
8285,11,21,0.523809524,21
8286,11,12,0.916666667,12
8287,11,21,0.523809524,21
8288,11,21,0.523809524,21
8289,11,21,0.523809524,21
8290,11,21,0.523809524,21
8291,11,21,0.523809524,21
8292,11,21,0.523809524,21
8293,10,19,0.526315789,18
8294,11,21,0.523809524,21
8295,11,21,0.523809524,21
8296,11,15,0.733333333,15
8297,11,21,0.523809524,21
8298,11,21,0.523809524,21
8299,11,12,0.916666667,12
8300,11,21,0.523809524,21
8301,11,23,0.47826087,21
8302,11,31,0.35483871,27
8303,11,12,0.916666667,12
8304,11,21,0.523809524,21
8305,11,21,0.523809524,21
8306,10,12,0.833333333,12
8307,10,15,0.666666667,15
8308,11,21,0.523809524,21
8309,11,22,0.5,21
8310,11,23,0.47826087,21
8311,17,33,0.515151515,30
8312,14,24,0.583333333,24
8313,20,30,0.666666667,30
8314,11,21,0.523809524,21
8315,11,12,0.916666667,12
8316,10,19,0.526315789,18
8317,11,21,0.523809524,21
8318,11,21,0.523809524,21
8319,11,21,0.523809524,21
8320,11,21,0.523809524,21
8321,11,21,0.523809524,21
8322,11,23,0.47826087,21
8323,11,15,0.733333333,15
8324,11,24,0.458333333,21
8325,11,23,0.47826087,21
8326,11,21,0.523809524,21
8327,20,35,0.571428571,33
8328,11,21,0.523809524,21
8329,11,31,0.35483871,27
8330,11,23,0.47826087,21
8331,11,21,0.523809524,21
8332,10,12,0.833333333,12
8333,11,21,0.523809524,21
8334,11,21,0.523809524,21
8335,11,21,0.523809524,21
8336,11,22,0.5,21
8337,11,21,0.523809524,21
8338,11,21,0.523809524,21
8339,11,21,0.523809524,21
8340,11,21,0.523809524,21
8341,10,15,0.666666667,15
8342,11,26,0.423076923,24
8343,10,12,0.833333333,12
8344,11,12,0.916666667,12
8345,11,19,0.578947368,18
8346,11,21,0.523809524,21
8347,11,21,0.523809524,21
8348,11,21,0.523809524,21
8349,11,21,0.523809524,21
8350,17,32,0.53125,30
8351,11,21,0.523809524,21
