No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
9453,0.000916719,6.88E-05,0.00095129,6.96E-05,3.46E-05,3.71E-06,0.000634193,4.74E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9454,0.0001719,2.72E-05,0.0001719,2.73E-05,5.54E-06,5.98E-07,0.000116448,1.84E-05,0:1 1:5 2:1 3:1 4:2 5:5 6:1 7:1 8:2 9:2 10:2 11:4 ,from:0 to:3 operator:-1  from:3 to:5 operator:4  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:10 operator:8  from:9 to:11 operator:5  from:10 to:11 operator:11  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9455,0.000515223,6.04E-05,0.000514865,5.99E-05,1.37E-05,1.67E-06,0.000347932,4.07E-05,0:1 1:5 2:1 3:1 4:2 5:5 6:1 7:1 8:2 9:2 10:2 11:4 ,from:0 to:3 operator:-1  from:3 to:5 operator:4  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:4  from:10 to:11 operator:4  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9456,0.000186287,3.37E-05,0.000187282,3.38E-05,2.33E-05,2.10E-06,0.000132276,2.32E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:14  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9457,0.000515938,3.66E-05,0.000516892,3.63E-05,3.19E-05,1.97E-06,0.000354926,2.50E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:13  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9458,0.000574589,2.72E-05,0.00057292,2.74E-05,5.20E-05,2.52E-06,0.000399828,1.91E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9459,0.000546694,4.04E-05,0.000564098,3.96E-05,6.39E-05,4.84E-06,0.000391563,2.83E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:13  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9460,0.000412464,1.62E-05,0.000414133,1.59E-05,5.15E-05,1.63E-06,0.000292699,1.12E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:14  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9461,0.000502467,3.86E-05,0.000504851,3.81E-05,7.01E-05,2.66E-06,0.000359138,2.65E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:8  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9462,0.000542045,3.21E-05,0.000553787,3.22E-05,5.34E-05,3.43E-06,0.000383079,2.26E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9463,0.000299782,3.04E-05,0.000295825,3.08E-05,3.21E-05,2.11E-06,0.00020924,2.11E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9464,0.000660419,6.02E-05,0.000684977,6.22E-05,6.91E-05,4.45E-06,0.000471512,4.23E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9465,0.000217974,3.31E-05,0.0002321,3.32E-05,2.72E-05,2.34E-06,0.000159085,2.29E-05,0:1 1:3 2:2 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:2 operator:12  from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9466,0.000120461,2.49E-05,0.00011456,2.48E-05,1.08E-05,1.49E-06,8.19E-05,1.71E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9467,0.000247478,2.61E-05,0.000246167,2.58E-05,2.93E-05,1.30E-06,0.000174324,1.77E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:6  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9468,0.000451356,6.52E-05,0.00045988,6.60E-05,4.04E-05,4.33E-06,0.000317206,4.52E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:8  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9469,0.000193238,2.78E-05,0.000193715,2.80E-05,1.44E-05,1.58E-06,0.000133793,1.91E-05,0:1 1:3 2:2 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:2 operator:14  from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:14  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9470,0.0004704,6.85E-05,0.000478268,6.94E-05,3.55E-05,3.16E-06,0.000328064,4.70E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:14  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9471,0.000484705,6.28E-05,0.000489779,6.28E-05,1.88E-05,1.95E-06,0.000331103,4.25E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9472,0.000721931,6.17E-05,0.000772476,6.56E-05,7.62E-05,5.49E-06,0.000523527,4.43E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9473,1.65E-05,2.59E-06,1.65E-05,2.57E-06,1.13E-05,6.07E-07,1.48E-05,1.92E-06,0:1 1:3 2:3 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
9474,0.000262737,4.46E-05,0.00029254,4.38E-05,4.02E-05,4.66E-06,0.000198483,3.10E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9475,4.77E-05,2.68E-06,5.25E-05,3.39E-06,4.20E-05,2.15E-06,4.74E-05,2.74E-06,0:1 1:5 2:1 3:1 4:2 5:5 6:1 7:1 8:2 9:2 10:2 11:4 ,from:0 to:3 operator:-1  from:3 to:5 operator:4  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:4  from:10 to:11 operator:4  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:1  ,0
9476,0.001236022,0.000130704,0.001165964,0.000131084,0.000121117,9.07E-06,0.000841034,9.03E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9477,0.000965953,8.12E-05,0.000965118,8.10E-05,3.31E-05,2.02E-06,0.000654737,5.47E-05,0:1 1:5 2:1 3:1 4:2 5:5 6:1 7:1 8:2 9:2 10:2 11:4 ,from:0 to:3 operator:-1  from:3 to:5 operator:4  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:4  from:10 to:11 operator:4  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9478,0.000111401,2.43E-05,0.000111818,2.43E-05,6.47E-06,6.71E-07,7.66E-05,1.64E-05,0:1 1:5 2:1 3:1 4:2 5:5 6:1 7:1 8:2 9:2 10:2 11:4 ,from:0 to:3 operator:-1  from:3 to:5 operator:4  from:3 to:6 operator:-1  from:6 to:7 operator:4  from:6 to:8 operator:5  from:7 to:8 operator:-1  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:10 operator:9  from:9 to:11 operator:4  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9479,0.001151726,0.000150879,0.001050159,0.000153782,0.000101566,8.22E-06,0.000767817,0.000104294,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9480,0.000240028,4.24E-05,0.000240207,4.21E-05,1.11E-05,1.25E-06,0.000163774,2.86E-05,0:1 1:4 2:1 3:1 4:1 5:4 6:1 7:1 8:2 9:1 10:1 11:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:6 operator:-1  from:4 to:9 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:4  from:10 to:11 operator:4  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9481,9.58E-05,1.37E-05,0.000183046,3.03E-05,0.000130624,2.43E-05,0.000136505,2.28E-05,0:1 1:3 2:9 3:1 4:1 5:3 6:3 7:3 8:9 9:1 10:1 11:2 12:3 13:3 14:6 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:9 operator:-1  from:9 to:10 operator:9  from:9 to:11 operator:4  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:4  from:6 to:8 operator:4  from:7 to:12 operator:-1  from:12 to:13 operator:9  from:12 to:14 operator:4  from:13 to:14 operator:-1  from:14 to:8 operator:-1  from:8 to:2 operator:-1  ,0
9482,0.000197887,2.62E-05,0.000200987,2.60E-05,5.44E-05,3.76E-06,0.000151078,1.87E-05,0:1 1:3 2:2 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:2 operator:1  from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9483,0.000775874,9.66E-05,0.000768229,9.62E-05,5.07E-05,4.03E-06,0.000531609,6.56E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9484,0.000495911,2.94E-05,0.000486851,2.88E-05,4.63E-05,3.43E-06,0.000343005,2.05E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9485,0.000594735,4.53E-05,0.000589967,4.63E-05,3.74E-05,2.23E-06,0.000407378,3.13E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9486,0.000504881,4.96E-05,0.000505567,4.92E-05,3.81E-05,4.04E-06,0.000349532,3.43E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9487,0.000712395,4.70E-05,0.000720024,4.67E-05,7.10E-05,4.42E-06,0.000501156,3.27E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9488,0.000352621,4.71E-05,0.000351191,4.73E-05,2.90E-05,2.57E-06,0.00024426,3.23E-05,0:1 1:3 2:2 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9489,5.95E-05,1.28E-05,6.10E-05,1.28E-05,6.56E-06,7.21E-07,4.24E-05,8.77E-06,0:1 1:3 2:2 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:2 operator:3  from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9490,0.000190377,3.36E-05,0.00019002,3.39E-05,1.29E-05,2.10E-06,0.00013111,2.32E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9491,0.00048852,6.70E-05,0.000536203,6.95E-05,5.44E-05,5.96E-06,0.000359694,4.75E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9492,0.00030899,8.54E-06,0.000308514,8.61E-06,3.24E-05,2.46E-07,0.000216643,5.80E-06,0:1 1:5 2:1 3:1 4:2 5:5 6:1 7:1 8:2 9:2 10:2 11:4 ,from:0 to:3 operator:-1  from:3 to:5 operator:14  from:3 to:6 operator:-1  from:6 to:7 operator:8  from:6 to:8 operator:5  from:7 to:8 operator:11  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:10 operator:8  from:9 to:11 operator:5  from:10 to:11 operator:11  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9493,0.000238419,4.10E-05,0.00023675,4.19E-05,3.89E-05,3.43E-06,0.000171343,2.88E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:13  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9494,0.00122422,0.000138267,0.001198411,0.000137897,8.99E-05,8.97E-06,0.000837495,9.50E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9495,6.87E-05,5.81E-06,6.87E-05,6.11E-06,3.29E-05,1.65E-06,5.67E-05,4.52E-06,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:14  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:1  ,0
9496,0.000131607,1.87E-05,0.000139713,1.83E-05,2.65E-05,1.42E-06,9.93E-05,1.28E-05,0:1 1:3 2:4 3:1 4:1 5:3 6:1 7:1 8:3 9:1 10:1 11:2 12:1 13:1 14:2 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:9 operator:-1  from:6 to:7 operator:4  from:6 to:8 operator:4  from:7 to:12 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:4  from:10 to:11 operator:4  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  from:12 to:13 operator:-1  from:12 to:14 operator:4  from:13 to:14 operator:4  from:14 to:8 operator:-1  from:8 to:2 operator:-1  ,0
9497,0.003615618,0.0002207,0.003596962,0.000220309,0.000150539,6.97E-06,0.002454373,0.000149325,0:1 1:5 2:1 3:1 4:2 5:5 6:1 7:1 8:2 9:2 10:2 11:4 ,from:0 to:3 operator:-1  from:3 to:5 operator:4  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:4  from:10 to:11 operator:4  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9498,0.000291646,4.57E-05,0.000283688,4.56E-05,2.50E-05,2.10E-06,0.000200108,3.11E-05,0:1 1:3 2:2 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:2 operator:10  from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9499,0.000336289,2.32E-05,0.000338435,2.28E-05,3.19E-05,1.49E-06,0.000235558,1.58E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:7  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9500,0.000230908,3.31E-05,0.00023663,3.31E-05,3.06E-05,3.28E-06,0.000166059,2.32E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:5  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9501,0.000198066,3.47E-05,0.000193298,3.48E-05,1.64E-05,2.53E-06,0.000135928,2.40E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9502,0.000665903,5.04E-05,0.000666618,5.06E-05,3.78E-05,2.05E-06,0.00045679,3.44E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9503,9.13E-05,1.87E-05,9.13E-05,1.86E-05,1.03E-05,1.04E-06,6.43E-05,1.28E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9504,2.86E-05,5.34E-06,2.80E-05,5.23E-06,2.29E-05,8.12E-07,2.65E-05,3.79E-06,0:1 1:3 2:3 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:13  ,0
9505,0.000590801,3.93E-05,0.000582457,3.98E-05,5.34E-05,2.13E-06,0.000408888,2.70E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:9  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
9506,0.000130042,1.52E-05,0.000121433,1.45E-05,2.30E-05,1.89E-06,9.15E-05,1.05E-05,0:1 1:3 2:3 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:13  ,0
9507,0.000433445,3.73E-05,0.000443697,3.82E-05,4.43E-05,3.35E-06,0.000307163,2.63E-05,0:1 1:3 2:1 3:1 4:1 5:3 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:4  from:3 to:5 operator:4  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:4  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:6  ,0
