model_id,最长通路,总边数,比例,总节点数
random-003693,6,6,1,7
random-003694,7,11,0.636363636,11
random-003695,6,6,1,7
random-003696,7,7,1,8
random-003697,7,7,1,8
random-003698,7,7,1,8
random-003699,7,7,1,8
random-003700,8,12,0.666666667,12
random-003701,7,7,1,8
random-003702,7,7,1,8
random-003703,6,6,1,7
random-003704,6,6,1,7
random-003705,7,7,1,8
random-003706,6,6,1,7
random-003707,7,7,1,8
random-003708,7,7,1,8
random-003709,6,6,1,7
random-003710,6,6,1,7
random-003711,7,7,1,8
random-003712,6,9,0.666666667,9
random-003713,7,7,1,8
random-003714,7,7,1,8
random-003715,9,13,0.692307692,13
random-003716,7,7,1,8
random-003717,6,6,1,7
random-003718,8,12,0.666666667,12
random-003719,6,6,1,7
random-003720,6,6,1,7
random-003721,7,11,0.636363636,11
random-003722,6,6,1,7
random-003723,7,7,1,8
random-003724,7,11,0.636363636,11
random-003725,7,7,1,8
random-003726,7,11,0.636363636,11
random-003727,7,7,1,8
random-003728,7,7,1,8
random-003729,7,7,1,8
random-003730,7,7,1,8
random-003731,7,7,1,8
random-003732,7,7,1,8
random-003733,7,11,0.636363636,11
random-003734,7,7,1,8
random-003735,7,7,1,8
random-003736,7,7,1,8
random-003737,7,7,1,8
random-003738,7,11,0.636363636,11
random-003739,6,6,1,7
random-003740,7,7,1,8
random-003741,7,7,1,8
random-003742,7,7,1,8
random-003743,7,7,1,8
random-003744,7,7,1,8
random-003745,7,7,1,8
random-003746,7,7,1,8
random-003747,7,7,1,8
random-003748,7,7,1,8
random-003749,7,7,1,8
random-003750,6,14,0.428571429,13
random-003751,6,6,1,7
random-003752,7,7,1,8
random-003753,6,6,1,7
random-003754,7,7,1,8
random-003755,7,7,1,8
random-003756,7,7,1,8
random-003757,7,7,1,8
random-003758,7,7,1,8
random-003759,7,7,1,8
random-003760,7,7,1,8
random-003761,6,6,1,7
random-003762,7,7,1,8
random-003763,6,6,1,7
random-003764,8,12,0.666666667,12
random-003765,7,7,1,8
random-003766,7,7,1,8
random-003767,5,10,0.5,10
random-003768,7,7,1,8
random-003769,8,12,0.666666667,12
random-003770,6,6,1,7
random-003771,8,12,0.666666667,12
random-003772,7,7,1,8
random-003773,6,6,1,7
random-003774,6,6,1,7
random-003775,7,7,1,8
random-003776,7,7,1,8
random-003777,6,6,1,7
random-003778,6,6,1,7
random-003779,6,6,1,7
random-003780,7,7,1,8
random-003781,6,6,1,7
random-003782,6,6,1,7
random-003783,7,7,1,8
random-003784,7,7,1,8
random-003785,6,6,1,7
random-003786,6,6,1,7
random-003787,6,6,1,7
random-003788,7,7,1,8
random-003789,6,6,1,7
random-003790,6,6,1,7
random-003791,7,7,1,8
random-003792,7,7,1,8
random-003793,6,6,1,7
random-003794,6,6,1,7
random-003795,6,6,1,7
random-003796,6,6,1,7
random-003797,8,12,0.666666667,12
random-003798,6,6,1,7
random-003799,6,6,1,7
random-003800,6,6,1,7
random-003801,6,10,0.6,10
random-003802,7,7,1,8
random-003803,7,7,1,8
random-003804,6,6,1,7
random-003805,6,6,1,7
random-003806,7,7,1,8
random-003807,7,7,1,8
random-003808,6,6,1,7
random-003809,6,6,1,7
random-003810,7,7,1,8
random-003811,7,11,0.636363636,11
random-003812,7,7,1,8
random-003813,6,6,1,7
random-003814,6,6,1,7
random-003815,6,10,0.6,10
random-003816,6,6,1,7
random-003817,7,7,1,8
random-003818,6,6,1,7
random-003819,6,6,1,7
random-003820,7,7,1,8
random-003821,6,6,1,7
random-003822,7,7,1,8
random-003823,6,6,1,7
random-003824,7,7,1,8
random-003825,6,10,0.6,10
random-003826,7,7,1,8
random-003827,6,6,1,7
random-003828,7,7,1,8
random-003829,7,7,1,8
random-003830,7,7,1,8
random-003831,7,7,1,8
random-003832,7,7,1,8
random-003833,6,6,1,7
random-003834,6,6,1,7
random-003835,7,7,1,8
random-003836,8,12,0.666666667,12
random-003837,6,6,1,7
random-003838,7,11,0.636363636,11
random-003839,6,6,1,7
random-003840,7,7,1,8
random-003841,6,6,1,7
random-003842,7,7,1,8
random-003843,7,7,1,8
random-003844,7,7,1,8
random-003845,7,11,0.636363636,11
random-003846,7,7,1,8
random-003847,7,7,1,8
random-003848,6,6,1,7
random-003849,7,7,1,8
random-003850,6,6,1,7
random-003851,7,7,1,8
random-003852,7,11,0.636363636,11
random-003853,7,7,1,8
random-003854,6,6,1,7
random-003855,7,7,1,8
random-003856,7,11,0.636363636,11
random-003857,7,7,1,8
random-003858,7,7,1,8
random-003859,7,11,0.636363636,11
random-003860,7,7,1,8
random-003861,6,6,1,7
random-003862,7,7,1,8
random-003863,6,9,0.666666667,9
random-003864,7,7,1,8
random-003865,7,7,1,8
random-003866,7,7,1,8
random-003867,7,7,1,8
random-003868,7,7,1,8
random-003869,6,6,1,7
random-003870,7,11,0.636363636,11
random-003871,7,7,1,8
random-003872,6,6,1,7
random-003873,7,7,1,8
random-003874,6,6,1,7
random-003875,7,11,0.636363636,11
random-003876,7,11,0.636363636,11
random-003877,7,7,1,8
random-003878,7,7,1,8
random-003879,7,11,0.636363636,11
random-003880,8,12,0.666666667,12
random-003881,6,6,1,7
random-003882,7,11,0.636363636,11
random-003883,7,7,1,8
random-003884,6,6,1,7
random-003885,6,6,1,7
random-003886,7,7,1,8
random-003887,6,6,1,7
random-003888,6,6,1,7
random-003889,7,7,1,8
random-003890,7,7,1,8
random-003891,6,6,1,7
random-003892,7,7,1,8
random-003893,7,7,1,8
random-003894,7,7,1,8
random-003895,7,7,1,8
random-003896,7,7,1,8
random-003897,7,7,1,8
random-003898,7,7,1,8
random-003899,7,7,1,8
random-003900,7,7,1,8
random-003901,6,6,1,7
random-003902,6,6,1,7
random-003903,7,7,1,8
random-003904,6,6,1,7
random-003905,7,7,1,8
random-003906,7,11,0.636363636,11
random-003907,7,7,1,8
random-003908,6,6,1,7
random-003909,6,6,1,7
random-003910,7,7,1,8
random-003911,7,7,1,8
random-003912,6,6,1,7
random-003913,7,7,1,8
random-003914,7,7,1,8
random-003915,6,6,1,7
random-003916,9,13,0.692307692,13
random-003917,6,6,1,7
random-003918,7,7,1,8
random-003919,7,7,1,8
random-003920,7,7,1,8
random-003921,7,7,1,8
random-003922,7,7,1,8
random-003923,7,7,1,8
random-003924,7,7,1,8
random-003925,7,7,1,8
random-003926,7,7,1,8
random-003927,7,7,1,8
random-003928,6,6,1,7
random-003929,6,6,1,7
random-003930,7,7,1,8
random-003931,7,7,1,8
random-003932,9,13,0.692307692,13
random-003933,7,7,1,8
random-003934,6,6,1,7
random-003935,7,7,1,8
random-003936,6,6,1,7
random-003937,7,7,1,8
random-003938,7,7,1,8
random-003939,7,7,1,8
random-003940,7,7,1,8
random-003941,6,6,1,7
random-003942,7,7,1,8
random-003943,6,11,0.545454545,11
random-003944,6,6,1,7
random-003945,7,7,1,8
random-003946,7,7,1,8
random-003947,6,6,1,7
random-003948,7,7,1,8
random-003949,6,6,1,7
random-003950,7,7,1,8
random-003951,6,6,1,7
random-003952,6,6,1,7
random-003953,6,6,1,7
random-003954,8,12,0.666666667,12
random-003955,7,7,1,8
random-003956,7,7,1,8
random-003957,7,7,1,8
random-003958,6,6,1,7
random-003959,7,7,1,8
random-003960,7,7,1,8
random-003961,6,10,0.6,10
random-003962,7,7,1,8
random-003963,6,6,1,7
random-003964,7,11,0.636363636,11
random-003965,8,12,0.666666667,12
random-003966,7,7,1,8
random-003967,6,6,1,7
random-003968,7,7,1,8
random-003969,6,6,1,7
random-003970,6,6,1,7
random-003971,7,7,1,8
random-003972,7,7,1,8
random-003973,7,7,1,8
random-003974,7,11,0.636363636,11
random-003975,7,7,1,8
random-003976,6,6,1,7
random-003977,7,7,1,8
random-003978,7,7,1,8
random-003979,7,7,1,8
random-003980,6,6,1,7
random-003981,6,6,1,7
random-003982,7,7,1,8
random-003983,7,7,1,8
random-003984,6,6,1,7
random-003985,7,7,1,8
random-003986,7,11,0.636363636,11
random-003987,6,6,1,7
random-003988,7,7,1,8
random-003989,6,6,1,7
random-003990,7,7,1,8
random-003991,7,7,1,8
random-003992,6,6,1,7
random-003993,6,6,1,7
random-003994,6,6,1,7
random-003995,7,11,0.636363636,11
random-003996,7,7,1,8
random-003997,6,6,1,7
random-003998,6,6,1,7
random-003999,7,7,1,8
random-004000,7,7,1,8
random-004001,7,7,1,8
random-004002,6,6,1,7
random-004003,7,7,1,8
random-004004,7,11,0.636363636,11
random-004005,6,6,1,7
random-004006,7,7,1,8
random-004007,7,7,1,8
random-004008,7,7,1,8
random-004009,6,6,1,7
random-004010,7,7,1,8
random-004011,7,11,0.636363636,11
random-004012,7,7,1,8
random-004013,9,13,0.692307692,13
random-004014,7,7,1,8
random-004015,7,7,1,8
random-004016,6,6,1,7
random-004017,6,6,1,7
random-004018,6,6,1,7
random-004019,8,16,0.5,15
random-004020,7,7,1,8
random-004021,7,7,1,8
random-004022,6,6,1,7
random-004023,7,7,1,8
random-004024,7,7,1,8
random-004025,6,6,1,7
random-004026,6,6,1,7
random-004027,7,7,1,8
random-004028,9,13,0.692307692,13
random-004029,7,7,1,8
random-004030,7,7,1,8
random-004031,7,7,1,8
random-004032,6,6,1,7
random-004033,7,7,1,8
random-004034,6,6,1,7
random-004035,7,7,1,8
random-004036,7,7,1,8
random-004037,7,7,1,8
random-004038,6,6,1,7
random-004039,7,7,1,8
random-004040,6,15,0.4,14
random-004041,7,7,1,8
random-004042,7,7,1,8
random-004043,7,7,1,8
random-004044,6,6,1,7
random-004045,7,11,0.636363636,11
random-004046,7,7,1,8
random-004047,7,7,1,8
random-004048,7,7,1,8
random-004049,7,7,1,8
random-004050,7,7,1,8
random-004051,6,6,1,7
random-004052,7,7,1,8
random-004053,7,11,0.636363636,11
random-004054,6,6,1,7
random-004055,6,6,1,7
random-004056,6,6,1,7
random-004057,7,7,1,8
random-004058,7,7,1,8
random-004059,6,6,1,7
random-004060,7,7,1,8
random-004061,7,7,1,8
random-004062,9,13,0.692307692,13
random-004063,7,11,0.636363636,11
random-004064,7,7,1,8
random-004065,7,7,1,8
random-004066,8,12,0.666666667,12
random-004067,6,6,1,7
random-004068,7,7,1,8
random-004069,7,7,1,8
random-004070,7,7,1,8
random-004071,7,7,1,8
random-004072,6,6,1,7
random-004073,7,7,1,8
random-004074,9,13,0.692307692,13
random-004075,7,11,0.636363636,11
random-004076,7,7,1,8
random-004077,7,11,0.636363636,11
random-004078,9,13,0.692307692,13
random-004079,6,6,1,7
random-004080,6,6,1,7
random-004081,6,6,1,7
random-004082,6,10,0.6,10
random-004083,6,6,1,7
random-004084,7,7,1,8
random-004085,8,12,0.666666667,12
random-004086,7,7,1,8
random-004087,7,7,1,8
random-004088,7,7,1,8
random-004089,6,10,0.6,10
random-004090,8,12,0.666666667,12
random-004091,6,6,1,7
random-004092,7,7,1,8
random-004093,7,7,1,8
random-004094,6,6,1,7
random-004095,7,7,1,8
random-004096,6,6,1,7
random-004097,9,13,0.692307692,13
random-004098,7,7,1,8
random-004099,7,7,1,8
random-004100,6,6,1,7
random-004101,7,7,1,8
random-004102,6,6,1,7
random-004103,6,6,1,7
random-004104,6,10,0.6,10
random-004105,6,10,0.6,10
random-004106,7,7,1,8
random-004107,7,7,1,8
random-004108,7,7,1,8
random-004109,7,7,1,8
random-004110,7,7,1,8
random-004111,7,7,1,8
random-004112,7,7,1,8
random-004113,6,6,1,7
random-004114,6,6,1,7
random-004115,7,11,0.636363636,11
random-004116,6,6,1,7
random-004117,7,11,0.636363636,11
random-004118,6,6,1,7
random-004119,6,6,1,7
random-004120,7,7,1,8
random-004121,7,7,1,8
random-004122,6,9,0.666666667,9
random-004123,7,7,1,8
random-004124,8,12,0.666666667,12
random-004125,7,7,1,8
random-004126,7,7,1,8
random-004127,7,7,1,8
random-004128,6,6,1,7
random-004129,6,6,1,7
random-004130,6,6,1,7
random-004131,7,7,1,8
random-004132,6,6,1,7
random-004133,6,6,1,7
random-004134,7,7,1,8
random-004135,8,12,0.666666667,12
random-004136,6,6,1,7
random-004137,7,7,1,8
random-004138,7,7,1,8
random-004139,7,7,1,8
random-004140,6,6,1,7
random-004141,6,6,1,7
random-004142,9,13,0.692307692,13
random-004143,6,6,1,7
random-004144,6,6,1,7
random-004145,6,6,1,7
random-004146,7,7,1,8
random-004147,7,11,0.636363636,11
random-004148,6,6,1,7
random-004149,7,7,1,8
random-004150,7,7,1,8
random-004151,6,6,1,7
random-004152,6,6,1,7
random-004153,7,7,1,8
random-004154,6,6,1,7
random-004155,6,6,1,7
random-004156,7,7,1,8
random-004157,7,7,1,8
random-004158,6,6,1,7
random-004159,7,11,0.636363636,11
random-004160,6,6,1,7
random-004161,7,7,1,8
random-004162,7,7,1,8
random-004163,7,11,0.636363636,11
random-004164,7,7,1,8
random-004165,7,7,1,8
random-004166,7,7,1,8
random-004167,6,9,0.666666667,9
random-004168,6,6,1,7
random-004169,7,7,1,8
random-004170,7,7,1,8
random-004171,7,7,1,8
random-004172,6,6,1,7
random-004173,7,7,1,8
random-004174,7,7,1,8
random-004175,7,7,1,8
random-004176,6,6,1,7
random-004177,6,6,1,7
random-004178,7,7,1,8
random-004179,7,7,1,8
random-004180,7,7,1,8
random-004181,6,9,0.666666667,9
random-004182,7,7,1,8
random-004183,6,6,1,7
random-004184,7,7,1,8
random-004185,6,6,1,7
random-004186,6,6,1,7
random-004187,7,11,0.636363636,11
random-004188,7,7,1,8
random-004189,7,7,1,8
random-004190,7,7,1,8
random-004191,7,7,1,8
random-004192,7,7,1,8
random-004193,6,6,1,7
random-004194,7,7,1,8
random-004195,6,6,1,7
random-004196,7,7,1,8
random-004197,7,7,1,8
random-004198,6,6,1,7
random-004199,7,7,1,8
random-004200,7,7,1,8
random-004201,7,7,1,8
random-004202,7,7,1,8
random-004203,7,7,1,8
random-004204,7,7,1,8
random-004205,7,7,1,8
random-004206,7,7,1,8
random-004207,7,7,1,8
random-004208,6,6,1,7
random-004209,7,11,0.636363636,11
random-004210,7,7,1,8
random-004211,6,6,1,7
random-004212,7,7,1,8
random-004213,6,6,1,7
random-004214,8,12,0.666666667,12
random-004215,7,7,1,8
random-004216,7,10,0.7,10
random-004217,7,7,1,8
random-004218,6,9,0.666666667,9
random-004219,7,7,1,8
random-004220,7,7,1,8
random-004221,7,7,1,8
random-004222,6,6,1,7
random-004223,8,12,0.666666667,12
random-004224,6,10,0.6,10
random-004225,7,7,1,8
random-004226,7,7,1,8
random-004227,8,12,0.666666667,12
random-004228,7,7,1,8
random-004229,7,7,1,8
random-004230,6,6,1,7
random-004231,7,11,0.636363636,11
random-004232,7,7,1,8
random-004233,6,6,1,7
random-004234,7,7,1,8
random-004235,6,6,1,7
random-004236,7,15,0.466666667,14
random-004237,7,7,1,8
random-004238,6,6,1,7
random-004239,7,7,1,8
random-004240,7,11,0.636363636,11
random-004241,7,11,0.636363636,11
random-004242,7,7,1,8
random-004243,7,7,1,8
random-004244,6,6,1,7
random-004245,9,13,0.692307692,13
random-004246,7,7,1,8
random-004247,9,13,0.692307692,13
random-004248,7,7,1,8
random-004249,7,11,0.636363636,11
random-004250,7,11,0.636363636,11
random-004251,7,7,1,8
random-004252,6,10,0.6,10
random-004253,7,11,0.636363636,11
random-004254,6,6,1,7
random-004255,6,6,1,7
random-004256,6,10,0.6,10
random-004257,6,6,1,7
random-004258,6,6,1,7
random-004259,7,7,1,8
random-004260,6,6,1,7
random-004261,6,6,1,7
random-004262,6,6,1,7
random-004263,7,7,1,8
random-004264,7,11,0.636363636,11
random-004265,7,7,1,8
random-004266,6,10,0.6,10
random-004267,8,12,0.666666667,12
random-004268,7,7,1,8
random-004269,7,7,1,8
random-004270,6,6,1,7
random-004271,7,11,0.636363636,11
random-004272,7,7,1,8
random-004273,7,7,1,8
random-004274,7,7,1,8
random-004275,7,7,1,8
random-004276,7,7,1,8
random-004277,7,11,0.636363636,11
random-004278,7,11,0.636363636,11
random-004279,6,6,1,7
random-004280,7,7,1,8
random-004281,7,7,1,8
random-004282,8,12,0.666666667,12
random-004283,7,7,1,8
random-004284,7,10,0.7,10
random-004285,7,7,1,8
random-004286,6,6,1,7
random-004287,6,6,1,7
random-004288,6,6,1,7
random-004289,7,7,1,8
random-004290,6,6,1,7
random-004291,7,7,1,8
random-004292,6,6,1,7
random-004293,7,7,1,8
random-004294,6,6,1,7
random-004295,8,16,0.5,14
random-004296,7,7,1,8
random-004297,6,6,1,7
random-004298,7,7,1,8
random-004299,6,6,1,7
random-004300,7,11,0.636363636,11
random-004301,7,7,1,8
random-004302,7,7,1,8
random-004303,6,6,1,7
random-004304,7,7,1,8
random-004305,7,7,1,8
random-004306,7,11,0.636363636,11
random-004307,6,6,1,7
random-004308,7,7,1,8
random-004309,7,7,1,8
random-004310,6,6,1,7
random-004311,7,7,1,8
random-004312,6,6,1,7
random-004313,6,6,1,7
random-004314,6,6,1,7
random-004315,7,7,1,8
random-004316,7,7,1,8
random-004317,7,11,0.636363636,11
random-004318,7,7,1,8
random-004319,6,10,0.6,10
random-004320,7,7,1,8
random-004321,7,7,1,8
random-004322,7,7,1,8
random-004323,7,7,1,8
random-004324,7,11,0.636363636,11
random-004325,7,7,1,8
random-004326,8,12,0.666666667,12
random-004327,6,6,1,7
random-004328,6,6,1,7
random-004329,6,6,1,7
random-004330,7,7,1,8
random-004331,6,6,1,7
random-004332,6,6,1,7
random-004333,7,7,1,8
random-004334,7,7,1,8
random-004335,7,7,1,8
random-004336,7,7,1,8
random-004337,7,7,1,8
random-004338,8,12,0.666666667,12
random-004339,6,6,1,7
random-004340,7,10,0.7,10
random-004341,6,6,1,7
random-004342,7,7,1,8
random-004343,7,7,1,8
random-004344,6,6,1,7
random-004345,7,7,1,8
random-004346,9,13,0.692307692,13
random-004347,7,7,1,8
random-004348,7,7,1,8
random-004349,7,7,1,8
random-004350,7,11,0.636363636,11
random-004351,7,7,1,8
random-004352,6,6,1,7
random-004353,7,7,1,8
random-004354,9,13,0.692307692,13
random-004355,6,10,0.6,10
random-004356,6,6,1,7
random-004357,6,6,1,7
random-004358,6,6,1,7
random-004359,7,7,1,8
random-004360,7,7,1,8
random-004361,6,6,1,7
random-004362,7,7,1,8
random-004363,7,7,1,8
random-004364,7,7,1,8
random-004365,7,7,1,8
random-004366,6,6,1,7
random-004367,6,6,1,7
random-004368,7,7,1,8
random-004369,6,6,1,7
random-004370,6,6,1,7
random-004371,7,7,1,8
random-004372,7,7,1,8
random-004373,6,6,1,7
random-004374,7,7,1,8
random-004375,7,7,1,8
random-004376,8,11,0.727272727,11
random-004377,6,6,1,7
random-004378,6,6,1,7
random-004379,6,6,1,7
random-004380,8,11,0.727272727,11
random-004381,7,7,1,8
random-004382,7,7,1,8
random-004383,7,7,1,8
random-004384,7,7,1,8
random-004385,7,7,1,8
random-004386,7,7,1,8
random-004387,7,7,1,8
random-004388,7,7,1,8
random-004389,6,6,1,7
random-004390,7,10,0.7,10
random-004391,6,6,1,7
random-004392,6,6,1,7
random-004393,7,7,1,8
random-004394,7,7,1,8
random-004395,6,6,1,7
random-004396,6,6,1,7
random-004397,7,7,1,8
random-004398,6,6,1,7
random-004399,6,6,1,7
random-004400,7,7,1,8
random-004401,7,7,1,8
random-004402,6,6,1,7
random-004403,7,10,0.7,10
random-004404,6,6,1,7
random-004405,7,11,0.636363636,11
random-004406,7,7,1,8
random-004407,7,7,1,8
random-004408,7,7,1,8
random-004409,7,11,0.636363636,11
random-004410,7,7,1,8
random-004411,6,6,1,7
random-004412,7,7,1,8
random-004413,6,6,1,7
random-004414,6,6,1,7
random-004415,7,7,1,8
random-004416,7,7,1,8
random-004417,7,7,1,8
random-004418,6,6,1,7
random-004419,6,6,1,7
random-004420,6,6,1,7
random-004421,6,6,1,7
random-004422,7,7,1,8
random-004423,7,7,1,8
random-004424,8,12,0.666666667,12
random-004425,6,6,1,7
random-004426,7,7,1,8
random-004427,7,11,0.636363636,11
random-004428,7,7,1,8
random-004429,7,7,1,8
random-004430,7,7,1,8
random-004431,7,7,1,8
random-004432,9,13,0.692307692,13
random-004433,7,7,1,8
random-004434,6,6,1,7
random-004435,6,6,1,7
random-004436,7,7,1,8
random-004437,7,7,1,8
random-004438,7,7,1,8
random-004439,6,6,1,7
random-004440,7,7,1,8
random-004441,7,7,1,8
random-004442,7,7,1,8
random-004443,7,7,1,8
random-004444,7,7,1,8
random-004445,6,6,1,7
random-004446,7,7,1,8
random-004447,7,7,1,8
random-004448,7,11,0.636363636,11
random-004449,7,7,1,8
random-004450,7,7,1,8
random-004451,6,6,1,7
random-004452,6,6,1,7
random-004453,7,11,0.636363636,11
random-004454,7,7,1,8
random-004455,6,9,0.666666667,9
random-004456,7,7,1,8
random-004457,7,7,1,8
random-004458,7,11,0.636363636,11
random-004459,6,6,1,7
random-004460,7,7,1,8
random-004461,6,6,1,7
random-004462,7,7,1,8
random-004463,7,7,1,8
random-004464,7,11,0.636363636,11
random-004465,6,6,1,7
random-004466,7,7,1,8
random-004467,7,7,1,8
random-004468,6,6,1,7
random-004469,7,7,1,8
random-004470,7,7,1,8
random-004471,6,6,1,7
random-004472,6,6,1,7
random-004473,6,6,1,7
random-004474,7,7,1,8
random-004475,6,6,1,7
random-004476,7,7,1,8
random-004477,6,6,1,7
random-004478,6,9,0.666666667,9
random-004479,6,6,1,7
random-004480,7,7,1,8
random-004481,7,7,1,8
random-004482,6,6,1,7
random-004483,9,13,0.692307692,13
random-004484,9,13,0.692307692,13
random-004485,7,7,1,8
random-004486,6,6,1,7
random-004487,7,7,1,8
random-004488,7,7,1,8
random-004489,7,7,1,8
random-004490,6,6,1,7
random-004491,7,7,1,8
random-004492,7,7,1,8
random-004493,7,7,1,8
random-004494,7,7,1,8
random-004495,7,7,1,8
random-004496,6,6,1,7
random-004497,7,7,1,8
random-004498,7,15,0.466666667,14
random-004499,7,7,1,8
random-004500,9,13,0.692307692,13
random-004501,7,7,1,8
random-004502,9,13,0.692307692,13
random-004503,7,7,1,8
random-004504,7,7,1,8
random-004505,7,7,1,8
random-004506,7,7,1,8
random-004507,6,6,1,7
random-004508,6,6,1,7
random-004509,6,6,1,7
random-004510,7,7,1,8
random-004511,7,7,1,8
random-004512,6,6,1,7
random-004513,7,7,1,8
random-004514,6,6,1,7
random-004515,6,6,1,7
random-004516,6,6,1,7
random-004517,7,7,1,8
random-004518,7,7,1,8
random-004519,7,7,1,8
random-004520,7,7,1,8
random-004521,6,6,1,7
random-004522,6,6,1,7
random-004523,6,6,1,7
random-004524,7,7,1,8
random-004525,7,7,1,8
random-004526,6,6,1,7
random-004527,7,7,1,8
random-004528,7,7,1,8
random-004529,7,7,1,8
random-004530,8,12,0.666666667,12
random-004531,7,7,1,8
random-004532,7,7,1,8
random-004533,7,7,1,8
random-004534,6,6,1,7
random-004535,6,6,1,7
random-004536,7,7,1,8
random-004537,6,6,1,7
random-004538,9,13,0.692307692,13
random-004539,7,7,1,8
random-004540,7,7,1,8
random-004541,7,7,1,8
random-004542,7,7,1,8
random-004543,6,6,1,7
random-004544,6,6,1,7
random-004545,6,6,1,7
random-004546,8,12,0.666666667,12
random-004547,7,7,1,8
random-004548,7,7,1,8
random-004549,7,7,1,8
random-004550,7,7,1,8
random-004551,7,15,0.466666667,14
random-004552,7,7,1,8
random-004553,9,13,0.692307692,13
random-004554,7,7,1,8
random-004555,7,7,1,8
random-004556,7,7,1,8
